date,ukey,value,factor
2021-01-29,2069,169.11,risk_fac_growth_np_yoy
2021-01-29,2074,-85.26,risk_fac_growth_np_yoy
2021-01-29,2072,122.11,risk_fac_growth_np_yoy
2021-01-29,2073,-69.71,risk_fac_growth_np_yoy
2021-01-29,2075,16.96,risk_fac_growth_np_yoy
2021-01-29,2077,136.92,risk_fac_growth_np_yoy
2021-01-29,2076,90.75,risk_fac_growth_np_yoy
2021-01-29,2078,-6.93,risk_fac_growth_np_yoy
2021-01-29,2079,-11.89,risk_fac_growth_np_yoy
2021-01-29,2081,-2.1,risk_fac_growth_np_yoy
2021-01-29,2083,-40.8,risk_fac_growth_np_yoy
2021-01-29,2082,-34.68,risk_fac_growth_np_yoy
2021-01-29,2080,51.96,risk_fac_growth_np_yoy
2021-01-29,2084,-10.57,risk_fac_growth_np_yoy
2021-01-29,2085,-41.29,risk_fac_growth_np_yoy
2021-01-29,2086,-43.8,risk_fac_growth_np_yoy
2021-01-29,2088,-7.66,risk_fac_growth_np_yoy
2021-01-29,2090,-69.02,risk_fac_growth_np_yoy
2021-01-29,2091,-22.72,risk_fac_growth_np_yoy
2021-01-29,2093,1.36,risk_fac_growth_np_yoy
2021-01-29,2092,-202.99,risk_fac_growth_np_yoy
2021-01-29,2094,-116.29,risk_fac_growth_np_yoy
2021-01-29,2095,-37.11,risk_fac_growth_np_yoy
2021-01-29,2096,11.32,risk_fac_growth_np_yoy
2021-01-29,2097,19.83,risk_fac_growth_np_yoy
2021-01-29,2098,-7.46,risk_fac_growth_np_yoy
2021-01-29,2099,-47.55,risk_fac_growth_np_yoy
2021-01-29,2101,-66.02,risk_fac_growth_np_yoy
2021-01-29,2100,389.75,risk_fac_growth_np_yoy
2021-01-29,2103,-47.87,risk_fac_growth_np_yoy
2021-01-29,2102,-55.29,risk_fac_growth_np_yoy
2021-01-29,2104,-29.77,risk_fac_growth_np_yoy
2021-01-29,2105,126.45,risk_fac_growth_np_yoy
2021-01-29,2106,38.26,risk_fac_growth_np_yoy
2021-01-29,2107,171.17,risk_fac_growth_np_yoy
2021-01-29,2108,39.95,risk_fac_growth_np_yoy
2021-01-29,2109,-19.37,risk_fac_growth_np_yoy
2021-01-29,2110,-40.86,risk_fac_growth_np_yoy
2021-01-29,2111,-11.24,risk_fac_growth_np_yoy
2021-01-29,2112,405.82,risk_fac_growth_np_yoy
2021-01-29,2114,-3202.92,risk_fac_growth_np_yoy
2021-01-29,2115,-88.63,risk_fac_growth_np_yoy
2021-01-29,2116,-88.96,risk_fac_growth_np_yoy
2021-01-29,2119,-9.48,risk_fac_growth_np_yoy
2021-01-29,2117,-41.59,risk_fac_growth_np_yoy
2021-01-29,2120,-47.83,risk_fac_growth_np_yoy
2021-01-29,2121,287.1,risk_fac_growth_np_yoy
2021-01-29,2124,23553.38,risk_fac_growth_np_yoy
2021-01-29,2123,-76.02,risk_fac_growth_np_yoy
2021-01-29,2122,117.75,risk_fac_growth_np_yoy
2021-01-29,2125,-75.14,risk_fac_growth_np_yoy
2021-01-29,2127,19.9,risk_fac_growth_np_yoy
2021-01-29,2128,5.05,risk_fac_growth_np_yoy
2021-01-29,2126,9.06,risk_fac_growth_np_yoy
2021-01-29,2129,20.57,risk_fac_growth_np_yoy
2021-01-29,2130,50.95,risk_fac_growth_np_yoy
2021-01-29,2131,899.95,risk_fac_growth_np_yoy
2021-01-29,2132,-23.21,risk_fac_growth_np_yoy
2021-01-29,2133,-32.26,risk_fac_growth_np_yoy
2021-01-29,2134,188.99,risk_fac_growth_np_yoy
2021-01-29,2135,30.72,risk_fac_growth_np_yoy
2021-01-29,2136,29.34,risk_fac_growth_np_yoy
2021-01-29,2137,-63.6,risk_fac_growth_np_yoy
2021-01-29,2139,32.39,risk_fac_growth_np_yoy
2021-01-29,2138,37.03,risk_fac_growth_np_yoy
2021-01-29,2140,21.91,risk_fac_growth_np_yoy
2021-01-29,2141,-2201.9,risk_fac_growth_np_yoy
2021-01-29,2142,5.22,risk_fac_growth_np_yoy
2021-01-29,2144,-22.13,risk_fac_growth_np_yoy
2021-01-29,2145,8.29,risk_fac_growth_np_yoy
2021-01-29,2146,-9.88,risk_fac_growth_np_yoy
2021-01-29,2149,-11.61,risk_fac_growth_np_yoy
2021-01-29,2148,63.74,risk_fac_growth_np_yoy
2021-01-29,2150,-6.68,risk_fac_growth_np_yoy
2021-01-29,2151,3616.24,risk_fac_growth_np_yoy
2021-01-29,2153,-72.64,risk_fac_growth_np_yoy
2021-01-29,2152,-7.43,risk_fac_growth_np_yoy
2021-01-29,2155,101.21,risk_fac_growth_np_yoy
2021-01-29,2154,47.38,risk_fac_growth_np_yoy
2021-01-29,2156,1057.95,risk_fac_growth_np_yoy
2021-01-29,2157,10711.29,risk_fac_growth_np_yoy
2021-01-29,2158,41.28,risk_fac_growth_np_yoy
2021-01-29,2159,-159.03,risk_fac_growth_np_yoy
2021-01-29,2161,-142.9,risk_fac_growth_np_yoy
2021-01-29,2160,-632.33,risk_fac_growth_np_yoy
2021-01-29,2162,55.78,risk_fac_growth_np_yoy
2021-01-29,2163,1068.62,risk_fac_growth_np_yoy
2021-01-29,2166,-12.8,risk_fac_growth_np_yoy
2021-01-29,2164,1545.92,risk_fac_growth_np_yoy
2021-01-29,2165,10.54,risk_fac_growth_np_yoy
2021-01-29,2167,-675.82,risk_fac_growth_np_yoy
2021-01-29,2168,-73.66,risk_fac_growth_np_yoy
2021-01-29,2169,-31.17,risk_fac_growth_np_yoy
2021-01-29,2171,-44.37,risk_fac_growth_np_yoy
2021-01-29,2170,134.81,risk_fac_growth_np_yoy
2021-01-29,2172,30.12,risk_fac_growth_np_yoy
2021-01-29,2173,18.65,risk_fac_growth_np_yoy
2021-01-29,2174,-20.56,risk_fac_growth_np_yoy
2021-01-29,2175,-653.34,risk_fac_growth_np_yoy
2021-01-29,2177,12.19,risk_fac_growth_np_yoy
2021-01-29,2176,229.99,risk_fac_growth_np_yoy
2021-01-29,2178,20.45,risk_fac_growth_np_yoy
2021-01-29,2179,32.25,risk_fac_growth_np_yoy
2021-01-29,2180,-41.01,risk_fac_growth_np_yoy
2021-01-29,2182,-66.86,risk_fac_growth_np_yoy
2021-01-29,2183,14.38,risk_fac_growth_np_yoy
2021-01-29,2181,129.0,risk_fac_growth_np_yoy
2021-01-29,2184,397.44,risk_fac_growth_np_yoy
2021-01-29,2186,-484.4,risk_fac_growth_np_yoy
2021-01-29,2185,166.93,risk_fac_growth_np_yoy
2021-01-29,2187,-93.2,risk_fac_growth_np_yoy
2021-01-29,2188,93.59,risk_fac_growth_np_yoy
2021-01-29,2190,-98.2,risk_fac_growth_np_yoy
2021-01-29,2189,7.05,risk_fac_growth_np_yoy
2021-01-29,2191,-1.69,risk_fac_growth_np_yoy
2021-01-29,2192,108.26,risk_fac_growth_np_yoy
2021-01-29,2193,-70.89,risk_fac_growth_np_yoy
2021-01-29,2194,34.85,risk_fac_growth_np_yoy
2021-01-29,2195,-57.88,risk_fac_growth_np_yoy
2021-01-29,2196,-448.25,risk_fac_growth_np_yoy
2021-01-29,2198,-101.22,risk_fac_growth_np_yoy
2021-01-29,2197,-27.02,risk_fac_growth_np_yoy
2021-01-29,2199,-74.57,risk_fac_growth_np_yoy
2021-01-29,2200,-490.73,risk_fac_growth_np_yoy
2021-01-29,2201,116.65,risk_fac_growth_np_yoy
2021-01-29,2202,30.07,risk_fac_growth_np_yoy
2021-01-29,2203,-33.93,risk_fac_growth_np_yoy
2021-01-29,2204,59.36,risk_fac_growth_np_yoy
2021-01-29,2205,-1894.64,risk_fac_growth_np_yoy
2021-01-29,2206,-38.95,risk_fac_growth_np_yoy
2021-01-29,2207,193.92,risk_fac_growth_np_yoy
2021-01-29,2208,56.83,risk_fac_growth_np_yoy
2021-01-29,2209,179.93,risk_fac_growth_np_yoy
2021-01-29,2210,-56.16,risk_fac_growth_np_yoy
2021-01-29,2211,16909.85,risk_fac_growth_np_yoy
2021-01-29,2213,156.6068070942,risk_fac_growth_np_yoy
2021-01-29,2212,-169.34,risk_fac_growth_np_yoy
2021-01-29,2214,270.03,risk_fac_growth_np_yoy
2021-01-29,2215,8.79,risk_fac_growth_np_yoy
2021-01-29,2217,-80.72,risk_fac_growth_np_yoy
2021-01-29,2216,389.39,risk_fac_growth_np_yoy
2021-01-29,2218,92.89,risk_fac_growth_np_yoy
2021-01-29,2219,71.07,risk_fac_growth_np_yoy
2021-01-29,2221,1.88,risk_fac_growth_np_yoy
2021-01-29,2222,10.63,risk_fac_growth_np_yoy
2021-01-29,2223,111.84,risk_fac_growth_np_yoy
2021-01-29,2226,9.02,risk_fac_growth_np_yoy
2021-01-29,2224,24.42,risk_fac_growth_np_yoy
2021-01-29,2225,20.46,risk_fac_growth_np_yoy
2021-01-29,2227,-171.79,risk_fac_growth_np_yoy
2021-01-29,2231,,risk_fac_growth_np_yoy
2021-01-29,2230,48.36,risk_fac_growth_np_yoy
2021-01-29,2229,837.87,risk_fac_growth_np_yoy
2021-01-29,2228,11.99,risk_fac_growth_np_yoy
2021-01-29,2233,30.82,risk_fac_growth_np_yoy
2021-01-29,2234,-93.71,risk_fac_growth_np_yoy
2021-01-29,2232,110.94,risk_fac_growth_np_yoy
2021-01-29,2235,-202.77,risk_fac_growth_np_yoy
2021-01-29,2236,50.48,risk_fac_growth_np_yoy
2021-01-29,2237,-14.39,risk_fac_growth_np_yoy
2021-01-29,2238,-20.05,risk_fac_growth_np_yoy
2021-01-29,2239,-290.13,risk_fac_growth_np_yoy
2021-01-29,2241,104.71,risk_fac_growth_np_yoy
2021-01-29,2242,4.23,risk_fac_growth_np_yoy
2021-01-29,2240,-34.63,risk_fac_growth_np_yoy
2021-01-29,2243,-16.34,risk_fac_growth_np_yoy
2021-01-29,2245,83.28,risk_fac_growth_np_yoy
2021-01-29,2244,3.16,risk_fac_growth_np_yoy
2021-01-29,2246,-35.73,risk_fac_growth_np_yoy
2021-01-29,2248,-916.65,risk_fac_growth_np_yoy
2021-01-29,2247,2367.88,risk_fac_growth_np_yoy
2021-01-29,2250,-24.37,risk_fac_growth_np_yoy
2021-01-29,2249,-25.17,risk_fac_growth_np_yoy
2021-01-29,2251,-27.18,risk_fac_growth_np_yoy
2021-01-29,2252,80.8,risk_fac_growth_np_yoy
2021-01-29,2254,12.12,risk_fac_growth_np_yoy
2021-01-29,2253,35.48,risk_fac_growth_np_yoy
2021-01-29,2255,791.78,risk_fac_growth_np_yoy
2021-01-29,2258,77.8,risk_fac_growth_np_yoy
2021-01-29,2259,108.38,risk_fac_growth_np_yoy
2021-01-29,2256,-158.42,risk_fac_growth_np_yoy
2021-01-29,2262,9.73,risk_fac_growth_np_yoy
2021-01-29,2261,4.0,risk_fac_growth_np_yoy
2021-01-29,2263,128.36,risk_fac_growth_np_yoy
2021-01-29,2264,174.26,risk_fac_growth_np_yoy
2021-01-29,2265,-44.07,risk_fac_growth_np_yoy
2021-01-29,2266,128.41,risk_fac_growth_np_yoy
2021-01-29,2267,-17.33,risk_fac_growth_np_yoy
2021-01-29,2268,-47.52,risk_fac_growth_np_yoy
2021-01-29,2269,-196.78,risk_fac_growth_np_yoy
2021-01-29,2270,158.82,risk_fac_growth_np_yoy
2021-01-29,2271,43.35,risk_fac_growth_np_yoy
2021-01-29,2272,14.52,risk_fac_growth_np_yoy
2021-01-29,2273,-13.08,risk_fac_growth_np_yoy
2021-01-29,2274,-89.93,risk_fac_growth_np_yoy
2021-01-29,2275,-7.74,risk_fac_growth_np_yoy
2021-01-29,2276,1.72,risk_fac_growth_np_yoy
2021-01-29,2277,-48.52,risk_fac_growth_np_yoy
2021-01-29,2278,-44.04,risk_fac_growth_np_yoy
2021-01-29,2281,46.39,risk_fac_growth_np_yoy
2021-01-29,2279,-2040.9067153069,risk_fac_growth_np_yoy
2021-01-29,2282,47.03,risk_fac_growth_np_yoy
2021-01-29,2283,34.34,risk_fac_growth_np_yoy
2021-01-29,2284,52.19,risk_fac_growth_np_yoy
2021-01-29,2285,-204.48,risk_fac_growth_np_yoy
2021-01-29,2286,33.84,risk_fac_growth_np_yoy
2021-01-29,2287,17.89,risk_fac_growth_np_yoy
2021-01-29,2289,56.93,risk_fac_growth_np_yoy
2021-01-29,2290,114.35,risk_fac_growth_np_yoy
2021-01-29,2291,-207.88,risk_fac_growth_np_yoy
2021-01-29,2293,1.12,risk_fac_growth_np_yoy
2021-01-29,2292,-139.12,risk_fac_growth_np_yoy
2021-01-29,2295,-31.93,risk_fac_growth_np_yoy
2021-01-29,2294,-62.69,risk_fac_growth_np_yoy
2021-01-29,2296,15.62,risk_fac_growth_np_yoy
2021-01-29,2297,149.14,risk_fac_growth_np_yoy
2021-01-29,2298,60.02,risk_fac_growth_np_yoy
2021-01-29,2299,-33.23,risk_fac_growth_np_yoy
2021-01-29,2301,30.66,risk_fac_growth_np_yoy
2021-01-29,2300,11.67,risk_fac_growth_np_yoy
2021-01-29,2302,6.28,risk_fac_growth_np_yoy
2021-01-29,2303,-49.17,risk_fac_growth_np_yoy
2021-01-29,2304,0.55,risk_fac_growth_np_yoy
2021-01-29,2306,-36.51,risk_fac_growth_np_yoy
2021-01-29,2305,-1383.83,risk_fac_growth_np_yoy
2021-01-29,2307,0.33,risk_fac_growth_np_yoy
2021-01-29,2310,94.93,risk_fac_growth_np_yoy
2021-01-29,2309,-1683.21,risk_fac_growth_np_yoy
2021-01-29,2311,46.8,risk_fac_growth_np_yoy
2021-01-29,2312,775.98,risk_fac_growth_np_yoy
2021-01-29,2313,-206.23,risk_fac_growth_np_yoy
2021-01-29,2314,-291.28,risk_fac_growth_np_yoy
2021-01-29,2315,-13.53,risk_fac_growth_np_yoy
2021-01-29,2316,-201.97,risk_fac_growth_np_yoy
2021-01-29,2318,41.57,risk_fac_growth_np_yoy
2021-01-29,2317,-18.21,risk_fac_growth_np_yoy
2021-01-29,2319,101.84,risk_fac_growth_np_yoy
2021-01-29,2321,-733.16,risk_fac_growth_np_yoy
2021-01-29,2320,25.7,risk_fac_growth_np_yoy
2021-01-29,2322,33.44,risk_fac_growth_np_yoy
2021-01-29,2323,144.73,risk_fac_growth_np_yoy
2021-01-29,2326,-28.45,risk_fac_growth_np_yoy
2021-01-29,2324,226.3,risk_fac_growth_np_yoy
2021-01-29,2327,11.78,risk_fac_growth_np_yoy
2021-01-29,2328,9.56,risk_fac_growth_np_yoy
2021-01-29,2329,64.39,risk_fac_growth_np_yoy
2021-01-29,2330,297.02,risk_fac_growth_np_yoy
2021-01-29,2331,-44.22,risk_fac_growth_np_yoy
2021-01-29,2332,23.26,risk_fac_growth_np_yoy
2021-01-29,2333,-136.97,risk_fac_growth_np_yoy
2021-01-29,2334,339.15,risk_fac_growth_np_yoy
2021-01-29,2335,92.86,risk_fac_growth_np_yoy
2021-01-29,2337,-901.07,risk_fac_growth_np_yoy
2021-01-29,2338,11.64,risk_fac_growth_np_yoy
2021-01-29,2339,70.35,risk_fac_growth_np_yoy
2021-01-29,2340,-46.07,risk_fac_growth_np_yoy
2021-01-29,2342,4.9,risk_fac_growth_np_yoy
2021-01-29,2343,-120.34,risk_fac_growth_np_yoy
2021-01-29,2344,-30.78,risk_fac_growth_np_yoy
2021-01-29,2345,-59.34,risk_fac_growth_np_yoy
2021-01-29,2346,-92.35,risk_fac_growth_np_yoy
2021-01-29,2347,-40.88,risk_fac_growth_np_yoy
2021-01-29,2349,147.74,risk_fac_growth_np_yoy
2021-01-29,2348,-269.13,risk_fac_growth_np_yoy
2021-01-29,2350,-46.79,risk_fac_growth_np_yoy
2021-01-29,2352,29.84,risk_fac_growth_np_yoy
2021-01-29,2351,130.03,risk_fac_growth_np_yoy
2021-01-29,2354,51.43,risk_fac_growth_np_yoy
2021-01-29,2353,23.18,risk_fac_growth_np_yoy
2021-01-29,2355,-1252.79,risk_fac_growth_np_yoy
2021-01-29,2356,63.47,risk_fac_growth_np_yoy
2021-01-29,2357,-34.64,risk_fac_growth_np_yoy
2021-01-29,2358,-79.28,risk_fac_growth_np_yoy
2021-01-29,2360,-25.69,risk_fac_growth_np_yoy
2021-01-29,2361,-39.18,risk_fac_growth_np_yoy
2021-01-29,2362,155.04,risk_fac_growth_np_yoy
2021-01-29,2363,-19.05,risk_fac_growth_np_yoy
2021-01-29,2364,54.12,risk_fac_growth_np_yoy
2021-01-29,2365,64.19,risk_fac_growth_np_yoy
2021-01-29,2366,-84.41,risk_fac_growth_np_yoy
2021-01-29,2367,82.86,risk_fac_growth_np_yoy
2021-01-29,2368,2.5,risk_fac_growth_np_yoy
2021-01-29,2370,-1647.88,risk_fac_growth_np_yoy
2021-01-29,2369,-126.28,risk_fac_growth_np_yoy
2021-01-29,2372,6.04,risk_fac_growth_np_yoy
2021-01-29,2371,48.86,risk_fac_growth_np_yoy
2021-01-29,2373,24.6,risk_fac_growth_np_yoy
2021-01-29,2374,-211.57,risk_fac_growth_np_yoy
2021-01-29,2376,-44.4,risk_fac_growth_np_yoy
2021-01-29,2375,-17.55,risk_fac_growth_np_yoy
2021-01-29,2378,-97.35,risk_fac_growth_np_yoy
2021-01-29,2377,-60.87,risk_fac_growth_np_yoy
2021-01-29,2380,12.77,risk_fac_growth_np_yoy
2021-01-29,2379,-130.99,risk_fac_growth_np_yoy
2021-01-29,2381,23.8,risk_fac_growth_np_yoy
2021-01-29,2382,403.16,risk_fac_growth_np_yoy
2021-01-29,2384,7.6,risk_fac_growth_np_yoy
2021-01-29,2383,350.44,risk_fac_growth_np_yoy
2021-01-29,2386,-80.51,risk_fac_growth_np_yoy
2021-01-29,2385,390.88,risk_fac_growth_np_yoy
2021-01-29,2387,55.63,risk_fac_growth_np_yoy
2021-01-29,2388,2.42,risk_fac_growth_np_yoy
2021-01-29,2389,2.33,risk_fac_growth_np_yoy
2021-01-29,2390,-38.44,risk_fac_growth_np_yoy
2021-01-29,2391,-24.6,risk_fac_growth_np_yoy
2021-01-29,2392,20.5,risk_fac_growth_np_yoy
2021-01-29,2394,46.62,risk_fac_growth_np_yoy
2021-01-29,2393,-41.25,risk_fac_growth_np_yoy
2021-01-29,2395,5.27,risk_fac_growth_np_yoy
2021-01-29,2396,-31.64,risk_fac_growth_np_yoy
2021-01-29,2397,-74.24,risk_fac_growth_np_yoy
2021-01-29,2398,-8.87,risk_fac_growth_np_yoy
2021-01-29,2399,5.56,risk_fac_growth_np_yoy
2021-01-29,2400,-147.52,risk_fac_growth_np_yoy
2021-01-29,2401,117.81,risk_fac_growth_np_yoy
2021-01-29,2402,15.12,risk_fac_growth_np_yoy
2021-01-29,2404,26.26,risk_fac_growth_np_yoy
2021-01-29,2403,38.05,risk_fac_growth_np_yoy
2021-01-29,2405,-904.4,risk_fac_growth_np_yoy
2021-01-29,2406,30.06,risk_fac_growth_np_yoy
2021-01-29,2408,50.28,risk_fac_growth_np_yoy
2021-01-29,2407,-86.72,risk_fac_growth_np_yoy
2021-01-29,2409,85.17,risk_fac_growth_np_yoy
2021-01-29,2410,44.65,risk_fac_growth_np_yoy
2021-01-29,2412,-17.96,risk_fac_growth_np_yoy
2021-01-29,2413,14.86,risk_fac_growth_np_yoy
2021-01-29,2414,239.36,risk_fac_growth_np_yoy
2021-01-29,2415,5.13,risk_fac_growth_np_yoy
2021-01-29,2416,56.85,risk_fac_growth_np_yoy
2021-01-29,2418,80.58,risk_fac_growth_np_yoy
2021-01-29,2419,-80.46,risk_fac_growth_np_yoy
2021-01-29,2420,254.12,risk_fac_growth_np_yoy
2021-01-29,2421,63.57,risk_fac_growth_np_yoy
2021-01-29,2423,35.17,risk_fac_growth_np_yoy
2021-01-29,2422,-45.15,risk_fac_growth_np_yoy
2021-01-29,2424,-46.67,risk_fac_growth_np_yoy
2021-01-29,2425,-26.09,risk_fac_growth_np_yoy
2021-01-29,2428,184.2,risk_fac_growth_np_yoy
2021-01-29,2426,265.91,risk_fac_growth_np_yoy
2021-01-29,2427,243.74,risk_fac_growth_np_yoy
2021-01-29,2429,66.02,risk_fac_growth_np_yoy
2021-01-29,2430,21.48,risk_fac_growth_np_yoy
2021-01-29,2431,126.26,risk_fac_growth_np_yoy
2021-01-29,2432,556.03,risk_fac_growth_np_yoy
2021-01-29,2434,46.3,risk_fac_growth_np_yoy
2021-01-29,2436,98.11,risk_fac_growth_np_yoy
2021-01-29,2437,111.94,risk_fac_growth_np_yoy
2021-01-29,2438,23.44,risk_fac_growth_np_yoy
2021-01-29,2439,-29.06,risk_fac_growth_np_yoy
2021-01-29,2440,-48.33,risk_fac_growth_np_yoy
2021-01-29,2442,-12.0,risk_fac_growth_np_yoy
2021-01-29,2441,21.78,risk_fac_growth_np_yoy
2021-01-29,2443,191.95,risk_fac_growth_np_yoy
2021-01-29,2444,50.44,risk_fac_growth_np_yoy
2021-01-29,2445,-86.97,risk_fac_growth_np_yoy
2021-01-29,2446,36.67,risk_fac_growth_np_yoy
2021-01-29,2448,0.99,risk_fac_growth_np_yoy
2021-01-29,2449,-75.31,risk_fac_growth_np_yoy
2021-01-29,2452,84.1,risk_fac_growth_np_yoy
2021-01-29,2451,-127.29,risk_fac_growth_np_yoy
2021-01-29,2453,-48.21,risk_fac_growth_np_yoy
2021-01-29,2454,-15.44,risk_fac_growth_np_yoy
2021-01-29,2455,-49.86,risk_fac_growth_np_yoy
2021-01-29,2456,309.21,risk_fac_growth_np_yoy
2021-01-29,2457,-66.21,risk_fac_growth_np_yoy
2021-01-29,2458,-90.13,risk_fac_growth_np_yoy
2021-01-29,2460,0.4,risk_fac_growth_np_yoy
2021-01-29,2461,11.19,risk_fac_growth_np_yoy
2021-01-29,2459,85.29,risk_fac_growth_np_yoy
2021-01-29,2462,-17.14,risk_fac_growth_np_yoy
2021-01-29,2466,-890.95,risk_fac_growth_np_yoy
2021-01-29,2463,12.14,risk_fac_growth_np_yoy
2021-01-29,2465,6.3,risk_fac_growth_np_yoy
2021-01-29,2467,333.08,risk_fac_growth_np_yoy
2021-01-29,2469,17.72,risk_fac_growth_np_yoy
2021-01-29,2468,-99.53,risk_fac_growth_np_yoy
2021-01-29,2470,-164.42,risk_fac_growth_np_yoy
2021-01-29,2472,-85.31,risk_fac_growth_np_yoy
2021-01-29,2471,-5.99,risk_fac_growth_np_yoy
2021-01-29,2474,7.72,risk_fac_growth_np_yoy
2021-01-29,2475,62.06,risk_fac_growth_np_yoy
2021-01-29,2478,-45.38,risk_fac_growth_np_yoy
2021-01-29,2479,3.14,risk_fac_growth_np_yoy
2021-01-29,2476,2054.94,risk_fac_growth_np_yoy
2021-01-29,2480,45.32,risk_fac_growth_np_yoy
2021-01-29,2481,83.56,risk_fac_growth_np_yoy
2021-01-29,2483,150.14,risk_fac_growth_np_yoy
2021-01-29,2482,-37.94,risk_fac_growth_np_yoy
2021-01-29,2484,30.07,risk_fac_growth_np_yoy
2021-01-29,2485,-130.6,risk_fac_growth_np_yoy
2021-01-29,2486,274.85,risk_fac_growth_np_yoy
2021-01-29,2487,178.57,risk_fac_growth_np_yoy
2021-01-29,2488,-92.97,risk_fac_growth_np_yoy
2021-01-29,2490,-641.49,risk_fac_growth_np_yoy
2021-01-29,2491,-85.12,risk_fac_growth_np_yoy
2021-01-29,2489,35.5,risk_fac_growth_np_yoy
2021-01-29,2492,68.42,risk_fac_growth_np_yoy
2021-01-29,2493,206.17,risk_fac_growth_np_yoy
2021-01-29,2494,-865.43,risk_fac_growth_np_yoy
2021-01-29,2495,-119.27,risk_fac_growth_np_yoy
2021-01-29,2497,85.89,risk_fac_growth_np_yoy
2021-01-29,2496,178.23,risk_fac_growth_np_yoy
2021-01-29,2498,37.48,risk_fac_growth_np_yoy
2021-01-29,2500,41.04,risk_fac_growth_np_yoy
2021-01-29,2501,-29.29,risk_fac_growth_np_yoy
2021-01-29,2506,-643.43,risk_fac_growth_np_yoy
2021-01-29,2507,18.47,risk_fac_growth_np_yoy
2021-01-29,2508,3.43,risk_fac_growth_np_yoy
2021-01-29,2510,-240.27,risk_fac_growth_np_yoy
2021-01-29,2511,53.42,risk_fac_growth_np_yoy
2021-01-29,2512,-98.16,risk_fac_growth_np_yoy
2021-01-29,2513,-60.64,risk_fac_growth_np_yoy
2021-01-29,2514,-159.8,risk_fac_growth_np_yoy
2021-01-29,2515,94.79,risk_fac_growth_np_yoy
2021-01-29,2516,10.53,risk_fac_growth_np_yoy
2021-01-29,2517,130.69,risk_fac_growth_np_yoy
2021-01-29,2518,1.65,risk_fac_growth_np_yoy
2021-01-29,2520,-22.24,risk_fac_growth_np_yoy
2021-01-29,2519,3.52,risk_fac_growth_np_yoy
2021-01-29,2521,8.38,risk_fac_growth_np_yoy
2021-01-29,2522,82.3,risk_fac_growth_np_yoy
2021-01-29,2523,-32.47,risk_fac_growth_np_yoy
2021-01-29,2524,-74.85,risk_fac_growth_np_yoy
2021-01-29,2526,13.51,risk_fac_growth_np_yoy
2021-01-29,2527,36.64,risk_fac_growth_np_yoy
2021-01-29,2528,-394.24,risk_fac_growth_np_yoy
2021-01-29,2529,105.55,risk_fac_growth_np_yoy
2021-01-29,2530,-71.76,risk_fac_growth_np_yoy
2021-01-29,2531,48.2,risk_fac_growth_np_yoy
2021-01-29,2532,75.92,risk_fac_growth_np_yoy
2021-01-29,2534,53.08,risk_fac_growth_np_yoy
2021-01-29,2533,24.14,risk_fac_growth_np_yoy
2021-01-29,2535,91.38,risk_fac_growth_np_yoy
2021-01-29,2536,25.19,risk_fac_growth_np_yoy
2021-01-29,2537,513.85,risk_fac_growth_np_yoy
2021-01-29,2538,0.31,risk_fac_growth_np_yoy
2021-01-29,2539,102.28,risk_fac_growth_np_yoy
2021-01-29,2541,48.52,risk_fac_growth_np_yoy
2021-01-29,2540,6.26,risk_fac_growth_np_yoy
2021-01-29,2542,1.83,risk_fac_growth_np_yoy
2021-01-29,2543,-3.34,risk_fac_growth_np_yoy
2021-01-29,2544,35.87,risk_fac_growth_np_yoy
2021-01-29,2545,-9.5,risk_fac_growth_np_yoy
2021-01-29,2546,13.9,risk_fac_growth_np_yoy
2021-01-29,2547,-1436.92,risk_fac_growth_np_yoy
2021-01-29,2549,-33.59,risk_fac_growth_np_yoy
2021-01-29,2548,830.25,risk_fac_growth_np_yoy
2021-01-29,2550,-33.87,risk_fac_growth_np_yoy
2021-01-29,2551,122.43,risk_fac_growth_np_yoy
2021-01-29,2552,-86.69,risk_fac_growth_np_yoy
2021-01-29,2553,37.02,risk_fac_growth_np_yoy
2021-01-29,2554,-524.44,risk_fac_growth_np_yoy
2021-01-29,2555,45.27,risk_fac_growth_np_yoy
2021-01-29,2556,28.68,risk_fac_growth_np_yoy
2021-01-29,2557,32.3,risk_fac_growth_np_yoy
2021-01-29,2558,16.71,risk_fac_growth_np_yoy
2021-01-29,2559,10.05,risk_fac_growth_np_yoy
2021-01-29,2560,76.46,risk_fac_growth_np_yoy
2021-01-29,2561,-56.42,risk_fac_growth_np_yoy
2021-01-29,2562,429.97,risk_fac_growth_np_yoy
2021-01-29,2563,-83.48,risk_fac_growth_np_yoy
2021-01-29,2564,-625.35,risk_fac_growth_np_yoy
2021-01-29,2565,-91.09,risk_fac_growth_np_yoy
2021-01-29,2566,-2.03,risk_fac_growth_np_yoy
2021-01-29,2567,444.73,risk_fac_growth_np_yoy
2021-01-29,2569,-92.87,risk_fac_growth_np_yoy
2021-01-29,2568,67.65,risk_fac_growth_np_yoy
2021-01-29,2570,147.95,risk_fac_growth_np_yoy
2021-01-29,2571,-98.04,risk_fac_growth_np_yoy
2021-01-29,2573,-43.96,risk_fac_growth_np_yoy
2021-01-29,2572,-3.17,risk_fac_growth_np_yoy
2021-01-29,2574,-67.55,risk_fac_growth_np_yoy
2021-01-29,2575,63.67,risk_fac_growth_np_yoy
2021-01-29,2576,123.58,risk_fac_growth_np_yoy
