o1,h1,c1,c2
-1.0810810810810811,1.3513513513513375,-2.432432432432441,-4.86486486486487
1.58311345646438,5.277044854881274,-0.26385224274406704,-1.319261213720313
-1.243781094527352,4.47761194029852,0.0,-1.990049751243772
0.0,1.598173515981749,-7.990867579908667,-8.675799086757985
-3.114186851211087,7.612456747404828,6.22837370242213,6.57439446366781
0.31249999999998224,1.8749999999999822,-0.9375000000000022,-2.187500000000009
0.24570024570023108,0.7371007371007154,-0.49140049140050657,-2.7027027027027084
-0.22075055187639192,9.933774834437092,9.933774834437092,4.856512141280356
-1.473684210526327,4.210526315789487,3.5789473684210593,0.21052631578946102
-1.067615658362997,0.1779359430605032,-2.313167259786475,-1.245551601423489
0.16181229773464256,1.4563106796116498,-1.9417475728155331,-4.692556634304212
0.0,0.0,-4.406779661016957,-3.5593220338983045
-1.9572953736654908,-1.9572953736654908,-4.62633451957295,-2.6690391459074814
0.0,1.3358778625954137,0.5725190839694472,-0.1908396946564861
-0.19379844961240345,1.1627906976744207,-0.7751937984496138,-1.74418604651162
-0.9375000000000022,0.9374999999999911,0.9374999999999911,-1.562500000000011
-0.6779661016949157,-0.3389830508474634,-0.6779661016949157,0.0
0.6006006006006093,0.9009009009008917,-2.7027027027026973,-0.6006006006005982
0.2849002849002913,1.9943019943019946,-2.2792022792022637,-3.988603988603978
0.20964360587003572,0.8385744234800763,-1.6771488469601525,-0.41928721174003813
0.390625,1.5625,0.390625,4.4921875
0.0,0.17421602787455193,-5.052264808362372,-7.14285714285714
-0.3030303030302939,-0.3030303030302939,-6.36363636363636,-2.1212121212121127
0.9630818619582593,3.21027287319422,0.48154093097911854,0.9630818619582593
-1.9363762102351356,-1.2448132780083054,-4.9792531120331995,-7.053941908713702
-1.0392609699769073,0.4618937644341736,-0.34642032332562467,-1.8475750577367167
-0.666666666666671,0.8888888888888946,0.4444444444444251,-1.2222222222222134
-0.37878787878788955,5.018939393939381,1.5151515151515138,-4.545454545454552
0.0,4.221954161640551,3.1363088057901223,0.0
0.31897926634769647,4.465709728867617,1.2759170653907415,-1.4354066985645897
0.6369426751592355,1.5923566878980777,1.273885350318471,0.6369426751592355
-0.2971768202080338,0.8915304606240682,-1.1887072808320909,-0.4457652303120341
1.6666666666666607,4.166666666666674,1.5277777777777724,-3.055555555555556
-0.6839945280437743,0.0,-4.514363885088912,-7.250341997264009
-0.8108108108108136,0.6756756756756799,-0.8108108108108136,0.6756756756756799
0.0,1.2779552715654896,-0.7987220447284282,5.4313099041533475
-0.45045045045044585,1.8018018018018056,0.9909909909910031,4.234234234234235
0.0,0.8123476848090894,0.16246953696181787,0.2437043054427157
0.26755852842810235,1.070234113712365,-0.7357859531772593,-0.7357859531772593
0.13183915622940745,1.5820698747528006,0.856954515491104,-0.7910349373764003
0.5053695514845247,2.5268477574226234,1.516108654453574,3.032217308907126
-0.8163265306122436,2.0408163265306145,-1.836734693877562,-4.030612244897968
-1.140873015873023,4.861111111111116,3.819444444444442,3.1746031746031855
-0.782013685239491,0.586510263929596,-0.5865102639296182,0.09775171065493637
0.3163305654408921,10.003954132068028,7.6314748912613695,6.287069988137595
-0.6417970316887289,2.2864019253910906,-0.08022462896108973,0.48134777376656057
-0.0468164794007353,1.2640449438202195,0.1404494382022614,1.1704119850187267
0.08964589870013029,3.00313760645452,0.8516360376512822,2.106678619453173
-0.8166969147005432,0.68058076225046,-1.7695099818511806,-1.0435571687840262
0.0,3.879907621247103,0.7390300230947,3.1870669745958535
-0.691016781836129,6.317867719644599,6.268509378084897,16.880552813425464
-0.4943502824858781,1.6949152542372836,-1.5183615819209018,2.330508474576276
-0.035855145213348205,4.195051989960552,3.9082108282538552,-0.5378271782000787
0.6465517241379448,0.6465517241379448,-1.0775862068965525,-2.3706896551723977
-0.17636684303350414,0.5291005291005346,-0.5291005291005346,1.4109347442680775
0.0,4.753199268738584,3.4734917733089565,2.010968921389411
0.14409221902016434,1.4409221902017322,0.4322766570605152,-0.4322766570605263
-1.744966442953022,1.2080536912751683,-0.13422818791946067,-0.26845637583893245
-0.5393743257820827,0.6472491909385258,-3.7756202804746453,-3.8834951456310662
-0.9109311740890802,3.7449392712550544,1.2145748987854255,7.489878542510109
-0.2732240437158584,5.2823315118397,2.3679417122040025,2.5500910746812266
-0.9276437847866581,2.288188002473701,1.8552875695732718,1.9789734075448262
-0.8731082654249045,0.11641443538998875,-0.6984866123399325,-0.6984866123399325
-0.10964912280702066,0.0,-0.9868421052631526,0.5482456140351033
1.4120020171457526,2.9248613212304653,1.9667170953101332,0.4538577912254427
1.5885947046843096,1.5885947046843096,-0.8146639511201648,2.7698574338085535
0.4018998903909443,4.968944099378869,4.968944099378869,5.480453050785528
