sym,close,amt20_wan,volbr,ret20_pct,comp_prov,rank_prov
sz300068,4.15,18710.8,0.865,2.22,-0.0548,2946
sz001217,11.0,3873.3,1.328,7.21,-0.056,2947
sz301633,60.51,11385.7,0.83,8.13,-0.0561,2948
sz002677,6.3,3575.8,2.612,-8.56,-0.0595,2949
sz001258,10.62,125141.4,1.061,-21.45,-0.0605,2950
sz300477,2.68,5739.1,1.157,6.77,-0.0606,2951
sz000802,3.89,32801.2,0.823,-2.02,-0.0607,2952
sh688299,13.75,5890.2,1.178,6.1,-0.0614,2953
sh688617,245.56,35029.7,0.769,-0.98,-0.0617,2954
sh600006,5.34,7155.8,1.472,-1.29,-0.0623,2955
sz300901,18.0,18253.8,0.557,13.35,-0.0633,2956
sz300342,31.45,29243.7,0.815,-0.63,-0.0637,2957
sh603833,30.0,9631.7,1.729,-8.12,-0.066,2958
sz002265,19.62,48123.3,0.495,6.75,-0.0671,2959
sz300271,5.81,9265.9,1.075,3.94,-0.0672,2960
sz001223,44.56,11790.1,0.721,11.4,-0.0684,2961
sh688391,27.34,2961.7,1.414,8.49,-0.0703,2962
sz300033,208.64,233342.5,0.45,-6.39,-0.0712,2963
sz301206,24.3,14107.7,0.982,2.1,-0.0725,2964
sz300768,15.29,9256.0,1.032,5.01,-0.0727,2965
sh603052,58.74,27100.0,0.74,2.64,-0.0742,2966
sh601816,4.71,56554.5,0.735,-4.46,-0.0746,2967
sz000767,3.3,30330.8,0.994,-5.71,-0.0753,2968
sz300014,50.03,147856.8,0.63,-10.13,-0.0755,2969
sh688693,79.05,11764.6,0.859,7.24,-0.0784,2970
sz301259,21.19,10520.9,1.486,-5.11,-0.0794,2971
sz300496,56.11,53186.2,0.618,0.48,-0.0813,2972
sz301428,27.92,6794.4,1.432,0.14,-0.0821,2973
sz300274,86.83,481085.0,0.648,-22.34,-0.0831,2974
sz002263,3.17,14929.7,0.946,2.59,-0.0831,2975
sh601179,12.0,72641.7,0.745,-7.12,-0.0836,2976
sh600871,2.12,33656.8,0.927,-4.93,-0.0838,2977
sz300265,13.32,28686.1,0.957,-4.1,-0.085,2978
sz002199,12.45,6446.1,1.379,1.63,-0.0854,2979
sz000680,9.28,18696.6,1.456,-10.16,-0.087,2980
sz000539,5.02,27694.7,1.08,-6.69,-0.0882,2981
sz002653,65.46,32254.8,0.73,1.43,-0.0889,2982
sz000034,23.28,38025.2,0.725,0.0,-0.0908,2983
sz002460,45.53,136563.0,0.798,-14.9,-0.0938,2984
sz300606,36.78,28371.9,0.825,-0.24,-0.0947,2985
sz002685,5.52,15403.8,1.067,-0.54,-0.0948,2986
sh688585,138.66,47065.2,0.784,-3.98,-0.0958,2987
sz001400,78.38,18433.7,0.958,0.36,-0.0969,2988
sz002229,10.62,47611.5,0.749,-2.93,-0.0977,2989
sz301055,31.94,14733.5,0.724,9.46,-0.098,2990
sh605499,114.45,49014.7,0.827,-5.65,-0.0982,2991
sh688259,33.08,3286.5,1.195,11.95,-0.0985,2992
sz002947,65.77,66291.8,0.503,3.59,-0.0989,2993
sh600308,3.36,3897.4,1.688,1.82,-0.1017,2994
sz002489,3.04,8685.0,0.946,8.19,-0.1049,2995
sh603630,14.38,8005.9,1.232,2.49,-0.1051,2996
sz301169,54.9,9994.9,0.836,9.84,-0.1069,2997
sz002188,5.71,5511.4,1.432,2.51,-0.1069,2998
sz002841,46.6,34138.3,0.8,-1.15,-0.107,2999
sh600801,23.78,21835.8,0.929,-0.42,-0.1075,3000
sz301302,21.77,10125.5,1.047,4.21,-0.1081,3001
sh600755,5.8,10075.9,1.229,0.35,-0.1083,3002
sz002960,8.94,6634.5,1.206,4.93,-0.1093,3003
sh603712,11.54,12139.3,1.055,2.3,-0.1119,3004
sz300616,11.06,5186.2,1.467,2.6,-0.1129,3005
sh603928,12.32,12670.3,1.026,2.58,-0.1133,3006
sh600638,5.15,6985.5,1.391,0.98,-0.1144,3007
sh600769,16.4,17260.4,0.677,9.77,-0.1166,3008
sh603112,17.61,25562.9,0.525,12.17,-0.1171,3009
sz002001,26.34,55539.2,0.643,-0.45,-0.1194,3010
sh688728,14.74,31347.4,0.876,-2.38,-0.1201,3011
sz002362,15.93,12646.4,1.099,1.01,-0.1217,3012
sh600639,9.73,4938.4,1.54,1.99,-0.1218,3013
sz300420,8.1,68623.3,0.701,-4.59,-0.1222,3014
sh601021,41.94,17516.6,1.251,-5.35,-0.1237,3015
sz301356,20.73,3424.9,1.711,3.08,-0.1277,3016
sz000969,17.42,31469.4,0.696,3.32,-0.128,3017
sh688249,36.36,62769.1,0.743,-5.07,-0.1293,3018
sz301538,42.02,7822.5,0.979,8.66,-0.1295,3019
sz300121,9.91,11411.6,1.108,1.95,-0.1327,3020
sh600382,5.9,7974.7,2.054,-9.65,-0.1341,3021
sz001296,20.62,8507.0,1.108,4.88,-0.1347,3022
sh603823,50.47,124410.5,1.205,-23.6,-0.1351,3023
sz001333,20.6,2859.1,2.004,1.08,-0.1351,3024
sh688589,21.35,5718.2,1.017,10.91,-0.1356,3025
sh688329,23.25,3060.2,1.552,6.7,-0.1367,3026
sz300921,16.44,12100.9,0.92,6.0,-0.1368,3027
sh600050,4.17,44660.0,0.794,-3.25,-0.1378,3028
sh600789,7.76,18164.7,0.819,4.86,-0.1378,3029
sz002696,6.59,22816.1,0.746,4.94,-0.1403,3030
sh601003,3.52,8784.8,1.65,-5.12,-0.1422,3031
sz300733,13.77,6866.8,1.321,2.76,-0.1425,3032
sh688071,35.75,6814.3,0.999,9.7,-0.143,3033
sh688670,18.89,3773.4,0.999,15.54,-0.144,3034
sh601918,10.87,37401.6,0.624,4.52,-0.1451,3035
sz300498,14.79,67410.8,0.456,6.4,-0.1453,3036
sh603912,9.13,17585.3,0.923,2.35,-0.1474,3037
sz002379,16.51,70832.6,0.885,-10.32,-0.1484,3038
sh603919,16.33,9108.4,1.347,-0.43,-0.1486,3039
sz002648,26.82,105185.0,0.462,1.75,-0.1488,3040
sz002358,5.17,6686.3,1.901,-5.83,-0.1494,3041
sh600875,23.81,89082.9,0.723,-7.57,-0.1505,3042
sz301421,80.88,23993.9,0.692,6.42,-0.1508,3043
sz301291,35.64,20859.5,1.176,-5.21,-0.1523,3044
sh603690,24.24,42184.8,0.776,-1.94,-0.1523,3045
sz002027,4.75,56979.4,0.738,-3.65,-0.1529,3046
sz300669,24.68,4848.8,1.471,3.7,-0.154,3047
sz000601,6.01,22052.8,1.055,-3.06,-0.155,3048
sz001208,13.48,17281.7,1.114,-1.96,-0.1563,3049
sz301016,15.69,7583.1,0.491,26.23,-0.1565,3050
sh600613,8.66,102926.8,1.043,-17.91,-0.1568,3051
sz000966,3.9,15699.0,1.294,-4.65,-0.1604,3052
sh688448,68.4,16829.3,0.755,7.89,-0.161,3053
sz002943,31.58,31989.9,0.882,-2.26,-0.1612,3054
sh600573,10.1,4783.2,1.563,2.43,-0.1617,3055
sh600268,10.2,10826.6,1.493,-4.49,-0.1618,3056
sz002045,9.09,22785.4,0.886,1.0,-0.1624,3057
sz002498,6.27,64832.3,0.655,-1.88,-0.1624,3058
sz300575,6.32,9456.3,1.103,4.29,-0.1636,3059
sh688718,15.43,2601.2,1.483,9.74,-0.1643,3060
sh605186,26.72,4636.3,1.484,4.05,-0.1643,3061
sh600392,21.78,85778.6,0.615,-3.07,-0.1646,3062
sh601016,3.28,36211.2,0.897,-3.81,-0.1661,3063
sz002311,41.44,37142.9,1.007,-6.9,-0.1674,3064
sz301600,80.7,6284.9,1.905,-4.98,-0.1722,3065
sh600702,33.38,19305.8,1.23,-5.3,-0.1722,3066
sz000967,8.1,45311.1,0.818,-3.69,-0.1726,3067
sz301398,39.56,7819.6,0.529,24.32,-0.1729,3068
sh688652,147.42,55775.8,0.659,-0.43,-0.1731,3069
sz002194,10.67,49627.6,0.587,3.59,-0.1744,3070
sz002838,25.84,14021.9,0.888,5.9,-0.1764,3071
sz301091,19.78,12023.6,0.928,6.34,-0.1769,3072
sh600408,2.98,16562.5,1.028,0.68,-0.1779,3073
sz002219,2.08,21043.5,1.199,-5.45,-0.178,3074
sz002429,8.24,40062.0,0.629,4.04,-0.1783,3075
sz000863,4.45,10481.9,0.946,7.23,-0.1788,3076
sz002995,17.34,13090.5,1.082,1.76,-0.1793,3077
sz002103,6.74,6269.1,1.406,2.59,-0.1795,3078
sh600322,2.76,6962.2,1.411,1.47,-0.1803,3079
sz002739,8.49,42639.6,0.697,0.95,-0.1808,3080
sz300331,49.19,47495.3,0.612,3.06,-0.181,3081
sz300567,210.68,120587.2,0.477,0.04,-0.1811,3082
sh601390,4.29,36010.5,0.906,-3.81,-0.1822,3083
sh601106,2.94,17334.4,1.284,-5.16,-0.1829,3084
sh688068,95.46,21232.2,1.175,-4.98,-0.183,3085
sz301515,20.76,2450.6,1.914,4.32,-0.1845,3086
sz002128,28.08,40181.7,0.685,2.0,-0.1851,3087
sh600604,4.97,14216.1,1.252,-2.55,-0.1854,3088
sh688155,53.63,311005.1,0.563,-13.32,-0.1855,3089
sh601628,38.6,109563.8,0.496,0.05,-0.1861,3090
sz300880,19.65,7626.0,1.526,-1.26,-0.1874,3091
sh688510,24.97,16958.3,0.934,2.93,-0.1879,3092
sh600562,27.95,34406.9,0.606,6.6,-0.1893,3093
sz301182,71.98,27126.6,0.699,5.42,-0.1897,3094
sz002973,12.86,12864.5,0.863,7.62,-0.1903,3095
sh688211,33.19,2266.5,1.747,7.45,-0.1929,3096
sz002304,38.03,17200.7,1.271,-4.71,-0.1932,3097
sz002789,13.17,4599.0,0.573,27.86,-0.1942,3098
sh600435,11.32,31658.4,0.581,8.53,-0.1949,3099
sz300416,14.41,12988.9,1.127,1.05,-0.1963,3100
sz300047,9.27,12434.1,1.229,-0.64,-0.1963,3101
sh688336,41.36,23474.0,1.143,-5.12,-0.1964,3102
sh601665,6.88,42693.1,0.618,4.08,-0.1967,3103
sz300071,4.09,30651.3,0.844,-0.24,-0.2017,3104
sz301075,66.18,7580.1,0.699,18.16,-0.2023,3105
sh600188,19.77,100014.3,0.735,-8.47,-0.2042,3106
sz301317,50.68,17520.0,0.381,24.83,-0.2049,3107
sz001324,21.18,10088.8,0.734,14.18,-0.2062,3108
sh688163,38.27,3502.8,1.212,12.33,-0.21,3109
sz000709,2.03,17152.5,1.33,-5.58,-0.2106,3110
sz300804,46.76,5633.8,1.204,7.82,-0.2106,3111
sz002891,28.43,18364.8,1.006,0.6,-0.2108,3112
sh605016,21.55,11272.3,0.995,5.69,-0.2111,3113
sz002666,4.25,4393.6,1.796,0.47,-0.2115,3114
sh600058,9.18,6232.9,2.19,-7.83,-0.212,3115
sz301018,101.8,178728.5,0.428,-0.78,-0.2134,3116
sz002432,63.33,112462.5,0.628,-5.63,-0.214,3117
sz300095,8.97,8062.7,0.928,10.74,-0.215,3118
sz000876,7.03,46110.3,0.706,0.29,-0.2166,3119
sz300424,13.74,20584.7,1.1,-2.62,-0.2186,3120
sh600926,17.14,69789.3,0.558,2.02,-0.219,3121
sh688252,21.9,8681.0,0.839,12.54,-0.22,3122
sz301200,256.98,69766.3,0.723,-4.33,-0.2211,3123
sz000839,2.82,32481.5,0.721,3.3,-0.2216,3124
sz301275,41.2,17025.0,1.078,-0.22,-0.2216,3125
sh600847,12.87,5141.9,1.728,0.0,-0.2221,3126
sz000681,16.24,51620.3,0.671,0.5,-0.2227,3127
sh603171,40.5,35187.8,0.783,0.52,-0.224,3128
sh600103,3.65,141902.0,0.37,5.19,-0.2263,3129
sz000799,37.68,20531.5,1.153,-3.63,-0.2285,3130
sz300865,33.36,15023.8,0.812,8.07,-0.2291,3131
sh605222,22.63,18540.2,0.648,11.59,-0.2327,3132
sz000090,3.56,6994.9,1.433,1.71,-0.2341,3133
sz002845,14.51,10086.7,0.865,10.51,-0.2354,3134
sz002107,7.21,19043.4,0.614,12.66,-0.2354,3135
sh688506,248.28,42501.2,1.024,-7.76,-0.2381,3136
sz000690,5.02,31552.8,0.781,1.83,-0.2385,3137
sz002202,17.83,159219.7,0.522,-4.19,-0.2405,3138
sz002173,18.06,44410.1,0.869,-4.14,-0.2412,3139
sh601168,36.81,189820.6,0.53,-6.24,-0.2446,3140
sz002421,3.16,40658.5,0.762,0.0,-0.245,3141
sh600982,4.85,15053.0,1.146,-0.21,-0.2468,3142
sh688113,38.07,2362.3,1.993,4.47,-0.2476,3143
sz002167,16.36,74493.4,0.622,-0.91,-0.2506,3144
sz002767,18.82,4416.7,1.52,5.02,-0.2525,3145
sh600521,16.41,33377.5,0.826,0.06,-0.2527,3146
sz001339,79.7,43435.1,0.643,3.61,-0.2531,3147
sz000812,3.67,12563.6,1.2,0.55,-0.2547,3148
sz302132,59.44,61565.8,0.573,3.07,-0.2572,3149
sh600255,3.54,43296.3,0.578,6.31,-0.2573,3150
sz000612,10.94,45862.3,0.79,-1.88,-0.2604,3151
sz000534,22.92,37915.3,0.966,-4.94,-0.2604,3152
sz301399,21.98,19373.8,0.387,24.18,-0.2622,3153
sh600690,20.2,69425.7,0.745,-4.49,-0.2624,3154
sh600000,8.98,64335.9,0.709,-2.5,-0.2636,3155
sh688321,26.18,19431.5,0.967,1.67,-0.2639,3156
sz300659,10.87,11483.5,1.008,5.84,-0.2646,3157
sz301025,10.03,18762.8,0.735,8.79,-0.2667,3158
sz002837,61.25,334232.0,0.35,-1.32,-0.2693,3159
sh600998,4.89,16373.0,1.159,-1.01,-0.2694,3160
sz300385,13.57,8642.0,0.996,9.0,-0.2695,3161
sz002555,17.39,47575.5,0.848,-3.87,-0.2696,3162
sh688550,38.92,10931.9,1.165,2.85,-0.2713,3163
sz300826,16.01,7755.9,1.082,8.1,-0.2757,3164
sh603882,29.07,21817.8,0.877,3.09,-0.2764,3165
sh688563,54.21,13810.8,0.822,9.18,-0.2775,3166
sh603137,20.06,25594.1,1.387,-9.72,-0.2785,3167
sz300957,33.14,19400.9,1.02,0.58,-0.28,3168
sz300236,89.75,52133.2,0.603,3.76,-0.2802,3169
sh601009,11.73,59898.5,0.662,0.09,-0.2808,3170
sh688147,115.4,101119.7,0.488,2.42,-0.281,3171
sh603008,10.1,7128.5,0.79,16.76,-0.2839,3172
sh688059,91.02,32378.8,0.644,6.92,-0.2874,3173
sh600559,11.17,12269.2,1.486,-4.04,-0.2887,3174
sh603931,36.69,14647.0,0.954,5.1,-0.2889,3175
sh601919,16.36,133271.1,0.563,-3.71,-0.289,3176
sz300009,8.46,22487.6,1.143,-3.53,-0.2906,3177
sz301314,49.12,4590.5,1.199,10.93,-0.2908,3178
sz300235,12.32,7230.5,1.005,10.79,-0.291,3179
sh688508,89.67,49425.3,0.683,1.34,-0.292,3180
sh600550,10.4,18827.9,1.379,-6.39,-0.292,3181
sz300250,15.19,10691.8,1.348,-0.2,-0.2963,3182
sz300339,34.36,55458.4,0.76,-2.33,-0.2965,3183
sz000720,3.65,16766.8,1.394,-5.44,-0.2969,3184
sz300840,19.79,21693.9,0.69,9.34,-0.3013,3185
sh603589,18.0,10789.6,1.749,-6.59,-0.3032,3186
sh603061,342.1,116311.2,0.547,-1.49,-0.304,3187
sz002271,10.7,52276.6,0.832,-3.86,-0.3056,3188
sh600626,3.79,4605.5,1.687,2.71,-0.3057,3189
sh688314,31.8,2860.1,2.129,1.69,-0.307,3190
sh600171,23.16,19672.5,0.955,2.39,-0.3076,3191
sh688173,13.81,11927.2,1.183,2.07,-0.3081,3192
sz301155,43.02,23486.6,0.777,5.73,-0.3089,3193
sz300164,8.92,112090.2,0.728,-8.04,-0.3097,3194
sh600229,5.89,7714.9,0.894,13.27,-0.3098,3195
sz300031,21.63,22625.1,0.909,2.27,-0.3106,3196
sz300816,65.51,32386.1,0.517,12.6,-0.312,3197
sz300615,14.36,23140.4,0.914,1.92,-0.312,3198
sz000423,46.05,22609.5,1.126,-2.97,-0.3123,3199
sz000785,2.26,13387.6,1.3,-1.31,-0.3134,3200
sz002929,51.96,39460.9,0.823,-0.74,-0.3137,3201
sz002472,37.58,79063.1,0.482,5.56,-0.3148,3202
sz300601,13.18,25769.6,1.044,-2.37,-0.3149,3203
sh688009,4.66,225636.4,0.536,-7.36,-0.315,3204
sh688102,31.58,32942.6,0.928,-1.89,-0.3157,3205
sz300578,15.9,7318.4,1.329,4.13,-0.3165,3206
sz001395,30.95,4281.5,1.49,6.61,-0.3168,3207
sz000735,5.8,58539.7,0.564,4.69,-0.3184,3208
sz000401,3.62,3650.3,2.129,-0.55,-0.3191,3209
sz000156,7.08,7695.2,1.422,2.02,-0.3202,3210
sh601868,2.41,48289.1,0.897,-4.74,-0.3212,3211
sz002831,28.75,29468.5,0.661,7.64,-0.3221,3212
sz300793,12.0,6411.0,1.248,7.05,-0.3222,3213
sz001283,47.57,17191.2,0.863,6.4,-0.3242,3214
sz000425,7.23,103656.9,0.807,-9.62,-0.3249,3215
sz002945,14.77,33936.2,0.693,5.12,-0.3256,3216
sh603558,13.05,5179.1,1.215,9.85,-0.3258,3217
sz002403,10.1,26912.4,0.632,9.66,-0.3263,3218
sz000792,24.48,131872.0,0.843,-13.04,-0.3275,3219
sh601225,25.68,91252.8,0.637,-2.54,-0.3283,3220
sz002645,18.58,36671.4,0.907,-2.21,-0.3285,3221
sz300224,12.17,17952.7,0.794,8.08,-0.3291,3222
sz301149,9.25,9977.3,0.92,10.25,-0.3295,3223
sz002415,33.11,170908.7,0.544,-4.8,-0.3301,3224
sh603766,14.56,19652.4,1.137,-1.56,-0.3347,3225
sz300097,10.75,18105.8,0.927,4.27,-0.3351,3226
sh605318,79.68,7223.1,1.205,6.9,-0.3352,3227
sz300966,26.6,5744.4,1.194,9.38,-0.3361,3228
sh603666,27.74,9808.0,1.396,0.29,-0.3368,3229
sh600111,37.42,129039.5,0.658,-6.61,-0.338,3230
sh601996,2.99,8153.4,0.826,15.0,-0.3384,3231
sz301580,57.5,29917.4,0.79,3.31,-0.3393,3232
sz002268,14.92,21148.3,0.798,6.5,-0.3407,3233
sh603301,80.95,11940.8,1.556,-4.26,-0.3411,3234
sz002343,5.8,15422.7,0.745,11.32,-0.3427,3235
sz300012,14.85,32320.5,0.911,-0.87,-0.3456,3236
sz301087,54.94,14193.9,0.805,10.28,-0.3464,3237
sz300960,18.08,3599.4,1.843,3.49,-0.3485,3238
sh603703,10.43,12606.9,1.07,4.51,-0.3494,3239
sz301606,54.63,30194.1,0.832,2.09,-0.3502,3240
sz002230,38.72,77750.0,0.683,-2.37,-0.3515,3241
sh688548,33.54,90812.7,0.676,-3.65,-0.3518,3242
sz300429,11.68,20585.6,0.793,7.06,-0.3535,3243
sz002043,11.66,13226.2,1.764,-8.19,-0.354,3244
sh688069,37.84,8394.2,1.226,5.23,-0.3547,3245
sh603668,12.28,15708.5,0.492,21.46,-0.3561,3246
sh688768,47.64,3075.7,1.251,14.66,-0.3574,3247
sh688629,123.15,167701.9,0.597,-6.57,-0.358,3248
sh688409,192.6,118709.6,0.689,-6.69,-0.3582,3249
sz301381,24.73,14467.8,0.857,8.7,-0.3586,3250
sh688097,46.9,25189.4,0.978,0.0,-0.3589,3251
sh601088,47.21,116253.4,0.532,-0.11,-0.3593,3252
sz002709,32.84,125360.2,0.787,-10.44,-0.3597,3253
sz301632,13.43,5516.0,1.856,-0.74,-0.3607,3254
sz000065,10.12,18933.0,1.051,1.1,-0.362,3255
sh601099,3.54,50749.9,0.715,0.85,-0.3643,3256
sz002026,11.37,20002.3,1.29,-4.45,-0.3646,3257
sz300738,19.71,56873.8,0.862,-4.83,-0.3652,3258
sh601333,3.05,23119.1,0.897,3.04,-0.3654,3259
sh688197,39.46,9164.5,0.902,12.04,-0.3658,3260
sz002967,17.56,6245.7,1.495,3.42,-0.366,3261
sz300649,28.81,14930.1,0.697,13.56,-0.366,3262
sh688288,19.95,2930.6,1.815,6.12,-0.3671,3263
sh603665,22.1,6787.2,1.129,9.51,-0.3686,3264
sh600547,30.93,299839.9,0.554,-10.32,-0.3687,3265
sh688266,116.05,41151.6,0.914,-3.05,-0.3695,3266
sz300896,93.47,19496.5,1.062,0.67,-0.3718,3267
sh605228,11.39,4651.6,1.334,9.2,-0.3744,3268
sz002124,2.04,33565.8,1.308,-9.73,-0.3769,3269
sh600303,3.0,8407.0,1.451,1.35,-0.3771,3270
sh600452,8.93,22007.4,1.17,-2.83,-0.3775,3271
sh688235,266.49,78737.0,0.751,-4.48,-0.3785,3272
sz000566,4.8,34851.6,1.045,-4.57,-0.3789,3273
sz300948,19.66,6094.1,2.152,-5.12,-0.3798,3274
sh603501,82.77,106506.0,0.588,-1.46,-0.3801,3275
sz301107,25.55,6438.0,1.187,8.96,-0.3809,3276
sz300767,21.21,16087.7,0.564,18.23,-0.3833,3277
sh688610,172.46,20046.4,0.965,2.87,-0.3833,3278
sz000158,12.72,52805.3,0.699,1.27,-0.3837,3279
sz301322,45.02,16796.1,0.815,8.8,-0.3846,3280
sz002157,2.96,54820.1,0.725,0.0,-0.385,3281
sh600600,50.46,17152.9,1.26,-2.1,-0.3856,3282
sz002059,4.55,54095.3,0.756,-0.87,-0.3863,3283
sh688443,25.49,7280.8,1.438,3.11,-0.3875,3284
sz002703,15.2,92567.8,0.987,-12.64,-0.3913,3285
sh601688,18.35,89658.4,0.708,-4.13,-0.3939,3286
sh688076,29.06,5446.3,1.457,5.75,-0.3945,3287
sz002925,24.58,32390.9,0.681,6.87,-0.3955,3288
sh601998,9.05,46109.5,0.648,4.62,-0.3965,3289
sz300124,52.72,138238.3,0.922,-14.83,-0.3978,3290
sz300991,30.92,17075.1,0.668,13.68,-0.3987,3291
sh600520,26.14,21113.5,0.73,9.46,-0.4027,3292
sz000062,23.29,64163.5,0.554,5.29,-0.4042,3293
sz301248,59.7,19048.6,1.08,0.9,-0.4051,3294
sh600674,16.05,37846.5,0.774,2.29,-0.4053,3295
sh600281,4.73,7972.2,1.831,-3.47,-0.4061,3296
sz300257,19.45,24708.7,0.713,8.54,-0.4065,3297
sh688372,116.8,82855.1,0.711,-3.3,-0.4074,3298
sh688708,40.76,134581.8,0.482,1.49,-0.408,3299
sz300148,3.54,10707.5,1.211,3.81,-0.4093,3300
sz002023,9.83,11576.8,1.422,-0.91,-0.4094,3301
sz002377,2.99,22641.5,0.758,7.94,-0.41,3302
sh600362,44.55,306129.9,0.517,-8.28,-0.4118,3303
sh603129,296.97,36143.4,0.984,-3.04,-0.4121,3304
sz300766,21.98,43027.8,0.7,3.63,-0.4138,3305
sh600261,3.35,6188.6,1.443,5.02,-0.418,3306
sz300760,155.46,126768.4,0.588,-2.67,-0.419,3307
sh688045,62.2,10033.9,0.992,9.47,-0.4199,3308
sz300988,16.42,5140.3,1.174,11.93,-0.4202,3309
sz300008,6.29,43897.5,0.751,1.78,-0.4203,3310
sh600903,6.64,51849.2,0.628,4.57,-0.4234,3311
sh600583,6.36,22071.6,0.834,6.0,-0.4236,3312
sz300845,14.1,8455.2,0.937,12.62,-0.4251,3313
sh688611,68.7,8156.9,0.916,13.53,-0.4251,3314
sz301629,281.18,38161.4,0.574,9.87,-0.4288,3315
sh603387,9.95,8293.0,1.235,6.08,-0.4291,3316
sh600425,3.66,5592.6,1.96,-1.35,-0.4307,3317
sz300450,32.41,93802.8,0.692,-3.54,-0.4336,3318
sz001259,46.0,4727.1,1.858,1.66,-0.4337,3319
sz300576,29.88,34669.5,0.76,3.97,-0.4339,3320
sh688777,81.29,107556.4,0.86,-10.19,-0.4372,3321
sz002028,128.56,185334.4,1.245,-24.59,-0.4386,3322
sz300005,10.88,44884.1,0.678,4.31,-0.4394,3323
sz002291,5.49,24138.9,0.812,5.98,-0.4407,3324
sz300645,14.07,5197.0,1.493,6.19,-0.4424,3325
sh600895,28.76,50302.1,0.939,-4.77,-0.4429,3326
sh600115,3.46,53224.4,0.886,-3.89,-0.4445,3327
sh600863,4.61,44433.7,0.888,-2.12,-0.447,3328
sh600933,13.89,15460.7,1.259,-0.29,-0.4481,3329
sz002962,13.71,9779.0,1.034,9.07,-0.449,3330
sh600821,5.88,42328.1,0.908,-2.16,-0.4506,3331
sh603799,36.17,143288.2,0.751,-9.51,-0.4511,3332
sz300101,14.33,8510.9,1.57,0.21,-0.4514,3333
sz301227,33.44,9445.3,1.011,10.0,-0.4519,3334
sz000816,2.88,21874.4,1.039,1.05,-0.452,3335
sz002532,12.41,81281.6,0.726,-3.05,-0.4539,3336
sz002254,12.75,19039.5,0.982,3.83,-0.454,3337
sz300063,8.6,40557.3,0.864,-0.46,-0.455,3338
sz300002,8.05,25906.0,0.971,1.13,-0.4581,3339
sh601015,3.5,36793.1,0.979,-2.51,-0.4601,3340
sz000733,41.4,41311.2,0.725,3.76,-0.4628,3341
sz002612,17.23,13622.5,0.684,16.11,-0.4634,3342
sh600708,3.1,5603.2,1.787,1.31,-0.4636,3343
sh600828,4.4,25483.6,0.653,11.11,-0.4646,3344
sh600930,3.9,42734.6,0.926,-2.5,-0.4687,3345
sz300459,3.55,34100.3,0.905,0.28,-0.4697,3346
sh688213,95.63,47577.6,0.878,-2.23,-0.4706,3347
sh688627,475.0,212302.4,0.384,3.32,-0.471,3348
sz300253,7.01,28386.1,0.859,3.39,-0.4712,3349
sh600359,7.84,43398.1,0.443,15.46,-0.472,3350
sz301501,28.65,2695.8,2.259,2.87,-0.4729,3351
sz000700,12.06,55569.3,0.509,9.64,-0.4737,3352
sz002302,4.79,2820.2,2.474,0.21,-0.4738,3353
sz002342,7.54,32995.4,0.997,-1.69,-0.475,3354
sz301110,37.2,13707.7,0.966,7.73,-0.476,3355
sh600030,26.79,263913.5,0.467,-3.53,-0.4791,3356
sz002690,16.03,6676.4,1.744,0.38,-0.4803,3357
sh600426,20.38,82516.6,0.649,-0.1,-0.4824,3358
sh603696,13.82,33628.8,0.769,4.62,-0.4868,3359
sh603255,32.51,7054.2,1.409,5.18,-0.4882,3360
sz300644,21.4,4311.6,1.776,4.34,-0.4882,3361
sz002104,10.93,107681.0,0.694,-4.29,-0.4893,3362
sh600588,9.5,55008.3,0.958,-5.57,-0.4906,3363
sh605100,34.86,14129.1,1.063,5.29,-0.4908,3364
sh600556,4.6,21130.2,1.132,-0.22,-0.4926,3365
sh603226,32.59,25308.8,1.764,-12.86,-0.4933,3366
sz300182,4.99,70777.6,0.637,2.04,-0.4975,3367
sh601236,7.01,13715.0,1.277,1.15,-0.4977,3368
sz002517,16.38,95687.3,0.629,-0.61,-0.4985,3369
sz002203,18.53,47179.6,0.968,-4.14,-0.5037,3370
sz300065,15.32,45615.9,0.806,0.72,-0.5059,3371
sh601698,23.57,38743.6,0.971,-2.24,-0.5068,3372
sz000933,26.12,100553.1,0.641,-1.43,-0.5072,3373
sz000926,2.19,7662.9,1.7,0.0,-0.5089,3374
sh603968,10.63,3155.2,2.428,0.0,-0.5093,3375
sz300781,27.41,15166.1,0.999,6.32,-0.5095,3376
sz002266,4.79,32678.7,1.067,-2.84,-0.5101,3377
sh600373,7.46,10833.0,1.281,3.61,-0.5142,3378
sh601985,8.85,75410.4,0.704,-0.78,-0.5173,3379
sh688639,18.29,9051.9,1.027,10.85,-0.5177,3380
sh688036,55.65,50984.4,0.88,-2.39,-0.5189,3381
sz002963,23.9,26130.2,0.788,6.94,-0.5207,3382
sz000736,4.74,13550.9,1.086,5.57,-0.5233,3383
sz301092,46.69,11512.4,1.034,8.38,-0.5241,3384
sz002244,8.6,34815.6,1.3,-8.12,-0.5253,3385
sh600666,3.35,41366.4,0.981,-2.9,-0.5254,3386
sh688258,91.37,31209.0,1.003,-0.68,-0.5257,3387
sh600379,14.95,21092.6,1.045,2.19,-0.5259,3388
sh601058,13.92,61837.4,0.714,0.94,-0.5264,3389
sh601100,91.6,65379.5,0.916,-5.71,-0.527,3390
sz301479,53.65,12429.8,0.91,10.8,-0.5278,3391
