sym,close,amt20_wan,volbr,ret20_pct,comp_prov,rank_prov
sz300467,32.68,10494.0,0.65,-2.59,1.0763,1607
sz002009,15.49,10760.2,1.148,-7.08,1.076,1608
sh600995,11.8,10863.2,0.799,-4.45,1.0759,1609
sz002248,9.48,18195.0,0.463,-5.11,1.0756,1610
sz300455,16.94,7676.5,1.167,-4.08,1.0743,1611
sz300643,17.6,9053.2,0.692,-1.68,1.0736,1612
sz300662,20.6,9807.4,0.346,2.79,1.073,1613
sz300828,16.68,10380.2,0.499,-0.48,1.0729,1614
sz002039,18.94,9281.1,0.68,-1.76,1.0726,1615
sh600351,6.67,13175.3,0.657,-4.71,1.072,1616
sz002878,12.58,6270.4,0.665,2.03,1.0711,1617
sz300753,21.17,10395.7,0.882,-4.73,1.0709,1618
sz000893,37.18,67944.8,1.009,-22.99,1.0698,1619
sz000968,6.85,20077.8,0.43,-5.39,1.0691,1620
sz300435,16.24,10401.8,0.914,-4.97,1.0685,1621
sh603131,13.99,7479.9,1.169,-3.78,1.0683,1622
sz002004,4.3,13336.9,0.561,-3.59,1.0664,1623
sz300195,6.3,6359.7,0.385,6.06,1.0654,1624
sz300415,18.95,7270.1,1.302,-4.29,1.0654,1625
sh600872,17.15,16470.4,0.626,-6.34,1.0652,1626
sz300231,8.22,6974.7,0.865,-0.84,1.0649,1627
sz301488,93.8,10762.1,0.97,-5.68,1.0643,1628
sz300432,13.06,47104.0,0.667,-16.44,1.0632,1629
sz300406,11.72,4674.3,1.13,0.86,1.0629,1630
sh600814,6.89,13357.2,0.293,1.32,1.0616,1631
sz300722,21.45,10300.7,0.433,0.8,1.0602,1632
sh605378,14.85,4584.3,0.851,3.2,1.0599,1633
sz000068,3.26,4490.9,0.956,2.52,1.0594,1634
sz000637,4.22,3662.6,1.33,1.93,1.0589,1635
sz002480,5.14,3225.3,4.516,-6.03,1.0574,1636
sz301522,22.94,6937.0,0.952,-1.42,1.0569,1637
sz002527,10.75,5810.4,1.675,-4.02,1.0569,1638
sz000685,10.81,12376.7,0.714,-4.59,1.0565,1639
sz000009,6.8,9520.0,1.226,-6.21,1.0555,1640
sh600635,4.43,13536.1,0.672,-4.94,1.0548,1641
sh603379,50.03,34846.7,0.867,-15.53,1.0541,1642
sz301083,14.6,2244.9,1.582,5.19,1.054,1643
sz002398,4.27,4408.6,1.142,1.43,1.0535,1644
sz002192,58.75,85066.8,0.547,-20.27,1.0526,1645
sh603226,31.0,25002.7,0.878,-12.55,1.0522,1646
sz000803,7.17,7300.0,1.132,-3.11,1.0502,1647
sh603086,5.83,13004.4,0.305,1.39,1.0501,1648
sz301487,15.58,17199.1,0.537,-5.4,1.05,1649
sh600531,11.53,47589.9,0.76,-17.35,1.0487,1650
sz002215,9.62,28869.2,0.419,-8.29,1.0482,1651
sz301078,6.92,16169.1,0.442,-3.35,1.0476,1652
sh603041,11.71,2622.6,1.352,5.02,1.0464,1653
sz000400,20.19,20877.6,0.636,-8.39,1.0442,1654
sh601096,3.96,6351.2,1.864,-5.49,1.044,1655
sz301003,58.22,16464.0,0.632,-6.16,1.0439,1656
sz002152,9.03,17727.3,0.772,-8.32,1.0437,1657
sh600658,4.09,5210.3,0.969,1.24,1.0436,1658
sh601528,4.97,8573.0,0.588,0.4,1.0423,1659
sh605090,31.39,23876.0,0.76,-10.93,1.0418,1660
sz000758,5.8,18433.0,0.729,-8.23,1.0408,1661
sh603496,22.58,15936.5,0.576,-5.13,1.0407,1662
sz002103,6.69,6274.5,0.659,2.45,1.0405,1663
sh600509,7.11,11056.1,0.853,-4.69,1.0401,1664
sh600550,10.29,18336.5,0.664,-7.46,1.0398,1665
sh603172,19.59,4992.1,0.511,6.47,1.0389,1666
sh603367,14.28,8618.5,0.803,-1.92,1.0383,1667
sh603337,37.04,9067.4,0.888,-3.14,1.0372,1668
sz002746,6.19,12112.0,0.465,-0.96,1.0371,1669
sh600369,3.92,12978.3,0.789,-5.54,1.0368,1670
sz301388,25.46,3524.8,0.916,5.34,1.036,1671
sz300615,13.86,21102.8,0.549,-7.29,1.0358,1672
sz002601,15.0,23267.7,0.514,-7.69,1.0356,1673
sz301325,31.3,6513.8,0.677,1.95,1.0355,1674
sz002170,10.7,23594.8,0.434,-6.55,1.0354,1675
sz301117,12.98,10255.3,0.483,0.31,1.0351,1676
sh601608,4.6,13631.2,0.689,-4.96,1.0345,1677
sh603307,26.2,2334.7,1.514,5.39,1.0339,1678
sz300872,15.15,15814.6,0.637,-5.72,1.0336,1679
sz300648,39.19,7273.8,0.977,-1.75,1.0313,1680
sz300477,2.64,5707.4,0.551,4.76,1.0311,1681
sz002676,5.26,5158.0,0.935,1.74,1.0308,1682
sz000951,19.9,24426.0,0.772,-11.12,1.0301,1683
sh603919,15.85,9162.8,0.913,-3.35,1.0301,1684
sh600113,29.1,18199.5,0.547,-5.83,1.0292,1685
sh600654,3.02,33429.1,0.37,-8.48,1.029,1686
sz300530,18.98,10876.7,0.387,1.5,1.0286,1687
sz300399,19.3,15637.7,0.36,-1.28,1.0281,1688
sz000762,20.95,23465.4,0.606,-8.91,1.028,1689
sz300460,9.06,2706.8,1.303,5.23,1.0274,1690
sz301232,89.52,29557.2,0.893,-13.92,1.0265,1691
sh600114,26.78,40565.9,0.61,-13.97,1.0262,1692
sz000723,3.52,33758.0,0.434,-9.74,1.0259,1693
sh600777,4.01,11756.7,0.599,-2.43,1.0241,1694
sz002148,6.27,6634.4,0.894,-0.16,1.0236,1695
sz000550,15.99,7541.1,0.817,-0.62,1.0205,1696
sz300936,78.94,33957.9,0.613,-12.31,1.0196,1697
sz002083,9.48,24572.5,0.631,-9.54,1.0194,1698
sz002507,11.04,10974.5,0.609,-1.87,1.0192,1699
sz002500,5.14,11695.2,0.984,-6.03,1.019,1700
sz301603,122.11,23734.7,0.501,-7.49,1.0188,1701
sz300345,7.15,30698.6,0.766,-13.02,1.0171,1702
sz300298,16.15,5495.8,1.1,0.12,1.0151,1703
sz002839,4.25,14113.5,0.553,-3.41,1.0149,1704
sh600771,13.65,8349.8,0.87,-1.94,1.0125,1705
sz002053,9.44,7538.7,0.679,0.85,1.0122,1706
sz301292,57.16,35197.1,0.541,-11.61,1.0118,1707
sz001226,46.69,3730.7,1.339,2.26,1.0116,1708
sz300043,4.35,14591.7,0.486,-2.68,1.0102,1709
sz000852,5.32,16269.5,0.399,-2.21,1.0089,1710
sz000926,2.12,7843.2,1.256,-4.07,1.0089,1711
sz300927,27.18,48056.5,0.379,-11.78,1.0089,1712
sz001332,27.19,5821.9,1.378,-2.02,1.0085,1713
sh600475,14.74,13047.5,0.675,-4.1,1.0083,1714
sz002756,39.08,32310.6,0.894,-14.54,1.0081,1715
sh603166,10.99,8964.7,0.598,0.27,1.0075,1716
sh600285,18.83,10209.0,1.077,-5.33,1.0074,1717
sh600971,8.46,15517.2,0.666,-5.58,1.0072,1718
sz301257,40.8,16522.9,0.872,-8.17,1.0072,1719
sz001230,20.31,11273.3,1.526,-8.84,1.0069,1720
sz300922,17.7,25278.5,0.385,-5.95,1.0067,1721
sh600390,4.79,17504.4,0.678,-6.81,1.0062,1722
sz300238,11.99,5220.8,1.155,0.33,1.0061,1723
sz000520,4.07,21734.6,0.337,-3.55,1.0057,1724
sh600906,6.36,19102.7,0.495,-5.22,1.0032,1725
sz300118,8.98,17284.7,0.8,-7.9,1.0032,1726
sz002299,15.7,17078.9,0.622,-5.88,1.001,1727
sh600302,7.14,3393.6,0.86,6.57,1.0001,1728
sh600559,10.91,12405.4,0.884,-5.54,0.9983,1729
sh600566,24.41,11910.4,0.682,-3.21,0.9979,1730
sz002224,3.74,9215.0,0.567,0.54,0.9973,1731
sz003011,19.98,4544.2,1.937,-2.15,0.9968,1732
sz300512,7.62,2897.0,1.114,6.13,0.9967,1733
sz301092,44.9,10455.4,0.729,-2.5,0.9963,1734
sz002283,8.01,15292.6,0.75,-6.21,0.996,1735
sh600004,7.58,6929.2,0.929,-0.52,0.996,1736
sz002444,27.28,24677.5,0.813,-11.2,0.9949,1737
sh600508,10.76,49404.0,0.242,-8.5,0.9949,1738
sh603395,26.01,44914.7,0.396,-11.32,0.9943,1739
sz002497,15.94,46707.0,0.695,-15.88,0.9939,1740
sh603399,13.22,41438.9,0.502,-12.33,0.9935,1741
sz301596,46.16,6564.6,1.19,-1.85,0.9932,1742
sz002888,19.03,8380.2,0.676,0.16,0.9916,1743
sz002952,19.33,15952.3,0.433,-2.42,0.9909,1744
sh601022,8.42,9322.0,0.453,2.18,0.9908,1745
sh600819,5.65,5083.4,1.139,0.89,0.9877,1746
sz002368,12.98,12160.0,0.929,-5.6,0.9872,1747
sz300864,25.7,15295.8,0.487,-2.87,0.9867,1748
sz000058,7.04,6068.2,0.773,2.18,0.9865,1749
sh603311,25.89,16728.5,0.731,-6.7,0.9841,1750
sz300161,26.59,8009.3,0.812,-0.71,0.9837,1751
sz001238,26.16,2256.2,1.067,8.91,0.9829,1752
sz002690,15.83,6565.0,1.062,-0.88,0.9829,1753
sz300875,31.6,17971.9,0.352,-1.86,0.9825,1754
sz002830,14.98,6036.6,0.54,4.98,0.9815,1755
sz002810,21.23,7698.7,0.814,-0.33,0.9806,1756
sh600918,5.42,18614.2,0.619,-6.39,0.98,1757
sz300286,19.57,6734.9,0.992,-0.56,0.9789,1758
sh605136,8.46,6537.0,0.566,3.93,0.9773,1759
sz301159,32.25,6210.4,0.759,2.22,0.9767,1760
sz002926,8.23,12738.8,0.669,-3.45,0.9766,1761
sh605179,24.38,61005.6,1.272,-22.65,0.976,1762
sh603069,13.43,6552.7,0.698,2.36,0.9758,1763
sh603281,18.96,5117.2,1.881,-2.77,0.9745,1764
sh600511,25.73,8304.5,1.212,-3.92,0.9735,1765
sz002063,5.22,10263.3,0.864,-3.33,0.9731,1766
sz002930,9.17,7209.7,0.579,2.92,0.9728,1767
sh600517,4.84,10477.7,0.895,-3.78,0.9722,1768
sh603351,27.16,3631.7,1.238,3.55,0.972,1769
sz000090,3.5,7085.1,0.943,-0.57,0.972,1770
sz000552,2.47,21527.1,0.555,-6.79,0.9697,1771
sz002969,11.1,38415.9,0.482,-11.06,0.9696,1772
sh600738,4.2,7410.8,0.62,2.19,0.9694,1773
sh603600,10.32,6465.5,0.463,5.63,0.9693,1774
sz300888,29.47,7049.4,0.86,0.2,0.9688,1775
sz000598,7.05,11867.0,0.563,-1.4,0.9674,1776
sh600499,11.25,41564.4,1.68,-21.11,0.9674,1777
sz300128,4.88,14508.2,0.477,-2.01,0.9673,1778
sz301587,22.04,4180.2,1.482,0.96,0.967,1779
sz300451,3.45,7407.6,1.011,-1.43,0.9658,1780
sz002373,7.29,10491.7,0.973,-4.33,0.965,1781
sz300317,3.98,20583.3,0.525,-5.91,0.9645,1782
sz000818,11.86,14516.1,0.631,-4.05,0.9625,1783
sh600123,6.98,16242.6,0.595,-4.64,0.9625,1784
sh603477,13.89,17746.7,0.866,-8.26,0.9614,1785
sz002752,6.15,7798.6,0.553,2.67,0.9606,1786
sz301345,236.46,19310.5,0.484,-4.65,0.9594,1787
sh600288,10.8,18556.2,0.415,-3.14,0.9591,1788
sz000488,2.11,3096.6,0.609,10.47,0.9585,1789
sz002858,11.66,5436.0,1.34,-0.6,0.9579,1790
sh601156,18.21,15426.0,0.512,-2.98,0.9568,1791
sz002458,8.09,34079.1,0.463,-9.51,0.9562,1792
sz002479,5.83,9485.3,0.545,1.04,0.956,1793
sh600332,19.39,11886.0,0.791,-3.82,0.9553,1794
sz300609,24.91,7303.4,1.315,-3.11,0.9525,1795
sh601311,7.3,7850.4,1.005,-1.75,0.9517,1796
sz000543,7.15,14520.4,0.618,-3.77,0.951,1797
sz002900,12.61,18142.3,0.974,-9.22,0.9508,1798
sh600757,7.38,9235.7,0.533,1.51,0.9505,1799
sh600535,13.68,16364.4,0.904,-7.69,0.9499,1800
sh603096,15.96,3412.9,0.72,8.42,0.9497,1801
sz002318,18.4,14672.7,0.833,-6.07,0.9496,1802
sh603121,13.14,9200.1,1.39,-5.6,0.9485,1803
sz001202,15.08,3229.6,0.581,10.56,0.9478,1804
sz300749,23.97,9925.1,0.998,-3.81,0.9476,1805
sz000750,3.61,16838.9,0.77,-6.72,0.9468,1806
sz000422,11.79,28152.5,0.382,-6.21,0.9466,1807
sh603201,15.62,4896.7,0.71,5.26,0.9461,1808
sh603726,24.38,7335.3,0.973,-0.81,0.9452,1809
sz000895,23.18,23998.8,0.523,-7.06,0.9441,1810
sz002596,3.22,9359.1,0.896,-2.42,0.9439,1811
sz002416,9.06,14853.9,0.588,-3.51,0.9432,1812
sz301012,22.95,15172.0,0.542,-3.08,0.9421,1813
sz301196,87.2,51435.2,0.389,-11.83,0.9418,1814
sh600322,2.69,7122.3,1.055,-1.1,0.9415,1815
sz002012,7.05,6965.7,0.835,0.86,0.941,1816
sz300627,26.28,17121.5,0.601,-4.95,0.9407,1817
sz301386,21.51,2858.2,1.383,5.29,0.94,1818
sz002593,4.63,5635.0,0.906,2.21,0.9398,1819
sz002668,8.93,13542.6,0.788,-4.8,0.9389,1820
sz300698,27.72,6931.9,0.561,3.9,0.9388,1821
sz000816,2.86,20808.7,0.541,-5.92,0.9376,1822
sz002557,18.2,11608.0,0.625,-1.62,0.9365,1823
sz002915,16.82,21139.5,0.312,-1.92,0.9356,1824
sz000019,6.78,26897.8,0.372,-5.44,0.9335,1825
sz002405,5.95,18375.0,0.681,-6.45,0.9329,1826
sh600746,6.85,11333.4,0.553,-0.44,0.9327,1827
sz000407,4.17,6638.6,1.007,0.0,0.9323,1828
sz000683,5.54,41318.8,0.459,-10.93,0.9321,1829
sz300660,23.63,10502.0,0.83,-2.76,0.931,1830
sz000088,4.5,14045.6,0.452,-0.88,0.9306,1831
sz300696,20.4,11383.5,0.776,-3.0,0.9304,1832
sz000848,8.06,10308.7,1.174,-5.18,0.9302,1833
sh603136,9.07,13715.4,0.486,-1.2,0.9296,1834
sz301000,24.39,7192.4,0.921,-0.04,0.9295,1835
sh603066,9.35,6089.8,0.701,3.54,0.9283,1836
sz000987,7.26,18837.8,0.687,-6.68,0.9279,1837
sh600338,12.06,39978.8,0.676,-13.49,0.9278,1838
sz003035,5.31,26828.5,0.445,-6.68,0.9273,1839
sz002233,6.73,7925.4,2.604,-8.68,0.9271,1840
sh603536,9.91,7272.8,0.51,4.32,0.9268,1841
sz002150,21.15,15227.1,0.825,-6.08,0.9266,1842
sh601633,13.91,21185.8,0.815,-9.03,0.9265,1843
sz002637,10.47,29457.0,0.742,-11.35,0.9255,1844
sz002240,25.69,66765.5,0.837,-19.77,0.9255,1845
sz002687,5.77,11415.3,1.547,-8.12,0.9252,1846
sz000927,2.43,9792.9,0.918,-2.8,0.9251,1847
sz002939,7.76,13731.4,0.804,-4.9,0.9231,1848
sh601069,25.6,59191.3,0.641,-16.64,0.9228,1849
sz300861,15.85,12516.5,1.013,-5.77,0.9222,1850
sh600416,8.27,10857.6,0.962,-4.06,0.9213,1851
sh605399,11.59,3546.0,1.055,5.56,0.9205,1852
sh601068,4.28,5605.8,2.947,-6.35,0.9203,1853
sz301201,30.15,20367.5,2.525,-17.03,0.9184,1854
sz300241,5.71,8270.0,1.081,-2.39,0.9183,1855
sh603212,11.58,9284.1,0.8,-1.19,0.9173,1856
sz300438,48.9,77326.0,0.899,-21.55,0.9162,1857
sz000719,12.09,6174.0,0.651,4.13,0.9148,1858
sz002660,7.83,13532.1,0.258,3.85,0.9139,1859
sz002078,13.54,26881.0,0.624,-9.07,0.9135,1860
sz300441,7.14,3319.2,1.221,5.15,0.9127,1861
sh605189,14.24,10483.9,1.185,-5.19,0.9124,1862
sz301358,51.38,69068.4,0.627,-17.77,0.9123,1863
sz002583,8.03,14149.1,0.937,-6.19,0.9123,1864
sh603901,9.5,8701.5,0.745,0.0,0.912,1865
sz000530,5.2,9443.4,0.577,1.17,0.9114,1866
sz300873,15.59,18147.4,0.691,-6.2,0.9113,1867
sz301413,55.55,15882.6,1.393,-10.2,0.9103,1868
sz001229,38.68,17064.7,0.637,-5.01,0.9103,1869
sh603033,7.87,5593.0,0.86,3.01,0.9099,1870
sz300296,4.8,17754.2,0.772,-6.8,0.9092,1871
sz300697,14.82,26243.4,0.398,-5.42,0.9084,1872
sh603389,43.82,11162.0,0.47,1.2,0.9082,1873
sz000779,8.58,50454.8,0.367,-10.81,0.9075,1874
sz000810,9.35,17074.5,0.559,-4.0,0.9074,1875
sz002868,22.42,11415.4,0.396,2.28,0.9073,1876
sz000581,18.1,10639.7,0.684,-1.15,0.9063,1877
sh603950,56.1,44049.9,0.653,-13.86,0.9059,1878
sz002239,2.47,12595.5,0.932,-5.0,0.9049,1879
sh601101,13.06,39787.1,0.346,-8.16,0.9048,1880
sz000791,7.05,14182.5,0.665,-3.56,0.9042,1881
sh600702,32.48,19369.8,0.811,-7.91,0.9041,1882
sz301202,37.84,5525.0,0.817,3.59,0.9033,1883
sz300056,7.9,7676.9,1.894,-5.73,0.9027,1884
sz002382,5.95,6138.2,1.723,-2.94,0.9007,1885
sz002730,22.31,21943.8,0.586,-6.57,0.8996,1886
sh601456,8.53,13347.6,0.818,-4.48,0.8985,1887
sz300046,24.81,10714.8,0.662,-0.88,0.8985,1888
sz300482,16.41,6765.4,1.054,-0.12,0.8978,1889
sz300966,25.48,5575.7,0.939,2.54,0.8964,1890
sz002753,6.82,6031.0,0.835,2.71,0.8953,1891
sh603655,32.66,4820.2,1.101,2.7,0.8946,1892
sz300505,18.77,50991.9,0.292,-9.06,0.8944,1893
sz300603,8.05,9193.8,0.536,2.16,0.894,1894
sz300250,14.85,10803.7,0.869,-2.94,0.8939,1895
sz300920,33.68,6048.6,0.826,2.78,0.8938,1896
sz002772,10.64,22659.3,0.425,-4.4,0.8937,1897
sz001278,16.76,8635.1,0.455,3.97,0.8935,1898
sz300804,45.76,5661.7,0.812,3.53,0.8927,1899
sz002956,17.33,9169.9,0.546,2.06,0.8925,1900
sh600773,9.71,24908.2,0.804,-10.01,0.8916,1901
sz001872,23.26,7042.5,0.718,2.47,0.8908,1902
sh603209,14.7,6537.2,0.671,3.67,0.89,1903
sz000506,17.48,117752.1,0.507,-20.83,0.8897,1904
sz301353,20.53,2511.4,1.488,6.54,0.8869,1905
sz000922,12.17,9382.2,0.654,0.58,0.8864,1906
sz301179,19.98,10015.5,0.55,1.27,0.8861,1907
sz301261,55.05,11388.4,0.679,-1.49,0.8858,1908
sz002766,4.02,9092.8,1.191,-3.6,0.8842,1909
sh603301,78.48,11970.9,1.284,-6.67,0.8827,1910
sz300683,25.16,12113.8,0.991,-4.84,0.8823,1911
sz000766,15.19,18718.8,0.804,-7.26,0.8814,1912
sz002486,2.73,11589.1,0.428,1.87,0.8811,1913
sh600602,16.68,35713.2,0.471,-9.2,0.8804,1914
sh603800,58.59,27394.0,0.744,-10.17,0.8791,1915
sh600203,9.98,27415.3,0.448,-6.38,0.879,1916
sh600877,11.9,12718.7,0.728,-2.94,0.8785,1917
sz000012,3.7,7947.1,1.124,-1.86,0.878,1918
sz000966,3.9,15393.3,0.619,-3.47,0.8773,1919
sz002693,8.98,12272.5,0.839,-3.65,0.8768,1920
sz301336,43.55,5368.6,0.662,5.73,0.8766,1921
sz301300,32.73,5625.2,1.189,0.93,0.8762,1922
sz300070,3.37,9856.8,0.994,-2.88,0.8751,1923
sh601061,10.83,20370.1,0.94,-9.14,0.875,1924
sh600578,5.21,33973.8,0.409,-7.62,0.8749,1925
sh603338,52.78,19069.8,0.964,-8.69,0.8717,1926
sz002250,14.51,17666.1,0.691,-5.47,0.87,1927
sh601139,6.19,10245.2,0.91,-2.52,0.87,1928
sz002973,12.35,12606.4,0.515,-0.16,0.8698,1929
sh601699,15.35,46670.7,0.458,-11.32,0.8692,1930
sz301111,22.38,14453.6,0.53,-1.63,0.8691,1931
sz300359,4.15,6156.3,1.429,-1.19,0.8681,1932
sh600057,6.1,13422.6,0.893,-4.84,0.8675,1933
sh601611,10.15,26175.2,0.493,-6.54,0.8675,1934
sh603516,82.68,37798.0,0.624,-11.67,0.8673,1935
sh600775,9.51,10777.6,0.734,-1.35,0.8673,1936
sh603528,6.5,6253.1,0.838,2.69,0.866,1937
sh600827,7.73,10470.2,0.604,0.39,0.866,1938
sh603725,11.39,14306.2,0.847,-5.0,0.8657,1939
sh600032,6.75,17461.1,0.429,-1.75,0.8654,1940
sz300506,5.0,8043.7,1.301,-2.91,0.8652,1941
sz300695,51.13,5902.5,0.739,4.18,0.8645,1942
sz301259,20.83,10869.2,1.581,-7.13,0.8644,1943
sz301024,33.96,3172.6,1.207,6.22,0.8632,1944
sz002697,4.61,11351.8,0.58,0.0,0.862,1945
sh600493,6.46,4091.9,1.037,5.04,0.8616,1946
sz000728,7.29,19714.4,0.621,-5.57,0.8606,1947
sz301631,62.07,17133.9,0.535,-3.15,0.8598,1948
sz002459,6.7,21202.6,0.66,-6.69,0.8597,1949
sh600785,10.54,54253.1,0.304,-9.53,0.8593,1950
sz001356,9.5,5520.4,0.835,3.94,0.8587,1951
sz301326,105.22,19877.1,0.552,-4.74,0.8587,1952
sh603587,12.29,5650.4,0.668,5.4,0.8585,1953
sz002041,9.94,67239.0,0.305,-11.49,0.8558,1954
sh605169,12.99,5806.3,0.444,8.25,0.8554,1955
sz301278,29.44,3799.5,1.103,5.33,0.8553,1956
sz300212,7.7,8592.1,0.784,0.39,0.8549,1957
sz300024,13.22,25642.2,0.763,-9.45,0.8538,1958
sh600490,6.79,35821.1,0.705,-11.93,0.8536,1959
sz301567,38.23,4652.6,0.821,5.72,0.8518,1960
sh600062,16.05,7652.8,1.039,-0.62,0.8517,1961
sh600326,6.97,19541.3,1.108,-9.72,0.8514,1962
sh600496,3.36,9540.0,0.702,0.3,0.8507,1963
sz002139,9.6,12432.7,0.558,-0.41,0.8504,1964
sh600339,3.23,17077.0,0.647,-4.44,0.8503,1965
sh600808,2.43,15576.3,1.059,-7.25,0.8477,1966
sz301058,8.5,13107.9,1.005,-5.24,0.8448,1967
sh603931,35.87,13778.9,0.589,-1.7,0.8444,1968
sz002295,9.88,20331.1,0.443,-3.14,0.8433,1969
sh603885,9.91,13038.0,1.094,-5.8,0.8427,1970
sz300980,23.69,7805.5,0.789,1.37,0.8422,1971
sh601928,8.26,11220.4,0.819,-2.25,0.842,1972
sh600985,16.49,39934.2,0.428,-9.05,0.8407,1973
sz002163,7.56,29691.5,0.889,-11.79,0.8401,1974
sh600780,6.09,9585.2,0.495,3.05,0.8359,1975
sh600726,5.03,49437.2,0.448,-11.29,0.8352,1976
sh600650,10.4,6008.1,1.853,-2.53,0.835,1977
sz301556,60.9,16828.3,0.335,0.81,0.8336,1978
sz000089,6.5,8616.9,0.834,0.15,0.8326,1979
sh603808,8.95,2784.8,1.627,5.54,0.8325,1980
sz300481,14.04,9249.5,0.85,-0.64,0.8325,1981
sh600859,9.7,15555.1,0.585,-2.61,0.8311,1982
sz300003,11.41,15002.5,0.964,-6.01,0.8309,1983
sz000716,4.97,32296.7,0.269,-3.5,0.8302,1984
sh600282,4.4,16401.0,0.754,-4.97,0.829,1985
sh600216,12.33,17774.2,0.707,-5.23,0.8289,1986
sh603255,32.57,7009.9,0.841,2.04,0.8287,1987
sz000558,3.57,15308.5,0.473,-0.83,0.8281,1988
sz301507,13.16,5471.2,1.145,2.02,0.8279,1989
sh603486,50.33,21154.9,0.563,-5.09,0.8259,1990
sh600312,18.94,27189.1,0.428,-5.35,0.8256,1991
sz000533,10.34,63001.0,0.339,-11.32,0.8252,1992
sz000415,4.11,28244.9,0.604,-8.26,0.8246,1993
sz002999,6.35,21897.5,0.252,0.63,0.8244,1994
sz000539,4.95,27071.7,0.587,-7.65,0.8244,1995
sz000697,8.91,6657.8,0.592,5.19,0.8237,1996
sh601187,6.92,15882.1,0.627,-3.22,0.8226,1997
sz300384,12.24,2786.2,3.076,0.91,0.8208,1998
sz001206,17.0,5411.8,0.728,5.59,0.8206,1999
sh601038,13.96,15233.7,0.565,-2.04,0.8203,2000
sz000970,11.38,23428.8,0.593,-6.34,0.8194,2001
sz000029,22.15,12522.6,1.267,-6.26,0.8194,2002
sh600159,2.73,8009.1,0.488,5.0,0.8191,2003
sh600467,2.38,12071.2,0.679,-1.24,0.8181,2004
sh603818,3.88,11300.4,0.818,-2.02,0.8173,2005
sh601990,6.58,11908.2,0.853,-2.81,0.8168,2006
sh600179,4.45,15040.8,0.803,-4.51,0.8168,2007
sz300581,10.08,17110.4,0.412,-0.69,0.8167,2008
sh603915,13.29,7296.7,0.997,0.53,0.8167,2009
sz002960,8.78,6697.1,0.844,2.57,0.8166,2010
sh603238,12.79,3261.6,1.268,6.14,0.8165,2011
sz002188,5.59,5655.9,1.332,0.72,0.8155,2012
sz300686,14.77,8045.9,1.172,-1.53,0.8126,2013
sh601011,2.91,19706.8,0.495,-3.32,0.8126,2014
sh605300,10.19,10301.2,0.345,5.38,0.8103,2015
sh600638,5.06,7004.4,0.919,1.61,0.8089,2016
sz301399,21.46,17913.9,0.313,1.04,0.8088,2017
sz002270,17.75,17702.3,0.785,-5.74,0.8086,2018
sz001367,21.5,3731.2,1.164,5.65,0.8071,2019
sh603059,25.6,3631.1,1.011,6.98,0.8054,2020
sz301446,39.44,3504.8,1.017,7.26,0.8053,2021
sh600573,10.0,4909.7,1.331,2.15,0.805,2022
sz301379,21.25,19905.4,0.559,-4.24,0.8049,2023
sh600109,8.1,19519.6,0.929,-7.85,0.8043,2024
sz002603,15.14,17572.8,0.923,-6.83,0.804,2025
sh600633,10.13,15130.2,0.529,-1.27,0.8022,2026
sz000917,6.84,22485.3,0.464,-3.93,0.8021,2027
sh603939,22.08,17995.1,0.613,-3.96,0.802,2028
sz301558,6.73,5226.4,1.029,3.54,0.8015,2029
sz002026,11.38,18817.5,0.989,-7.93,0.8001,2030
sz000778,3.57,19381.8,0.443,-2.19,0.7995,2031
sz003010,28.45,22249.5,0.873,-8.52,0.7987,2032
sz002221,5.71,10896.8,0.571,1.24,0.7969,2033
sz000027,6.17,13606.8,0.69,-2.22,0.7966,2034
sh603356,17.11,4230.5,1.842,1.18,0.7963,2035
sz301636,41.42,5087.6,1.156,2.98,0.7956,2036
sh600151,9.35,19913.1,0.858,-7.33,0.7953,2037
sz300265,12.91,28034.4,0.782,-9.78,0.7951,2038
sz000026,19.75,16452.1,0.646,-3.42,0.7932,2039
sh600251,10.03,37227.8,0.346,-6.26,0.7929,2040
sh601619,3.91,12303.5,1.021,-4.17,0.7915,2041
sh605218,14.51,7812.0,1.958,-4.85,0.7911,2042
sz002575,5.06,12056.9,0.907,-3.07,0.7895,2043
sh603798,13.82,5799.7,0.975,3.13,0.7885,2044
sh600676,6.74,5437.2,1.805,-0.88,0.7884,2045
sh600839,6.57,30766.2,0.45,-6.41,0.7875,2046
sz300711,18.34,20589.1,0.582,-4.63,0.786,2047
sh603685,25.79,7232.6,0.441,7.1,0.7835,2048
sz002253,8.7,5293.8,6.469,-10.12,0.7828,2049
sz300583,13.52,7992.9,0.597,3.92,0.7824,2050
sz000601,6.0,21604.5,0.518,-4.15,0.7823,2051
sz300233,13.23,10992.7,0.891,-2.0,0.782,2052
sz300612,12.27,7157.7,0.828,2.51,0.7809,2053
sh600740,3.77,15414.3,0.707,-3.33,0.7787,2054
sz300018,11.82,10964.0,0.581,1.29,0.777,2055
sz000629,2.83,21311.5,0.942,-8.41,0.7745,2056
sz000155,11.04,29003.5,0.528,-6.91,0.7743,2057
sh603198,37.2,16265.1,0.894,-5.54,0.7742,2058
sh600211,36.48,9583.0,1.353,-3.77,0.7741,2059
sz300414,10.97,12739.9,0.492,1.2,0.773,2060
sz002183,4.2,19245.9,1.111,-8.7,0.7728,2061
sz300832,47.73,21780.9,0.666,-6.01,0.7727,2062
